ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	3dmreze	256	5	0	57
1	3dmreze	256	5	1	94
2	3dmreze	256	5	2	72
3	3dmreze	256	5	3	27
4	3dmreze	256	5	4	32
5	3dmreze	256	10	0	17
6	3dmreze	256	10	1	43
7	3dmreze	256	10	2	54
8	3dmreze	256	10	3	12
9	3dmreze	256	10	4	25
10	3dmreze	256	10	5	45
11	3dmreze	256	10	6	18
12	3dmreze	256	10	7	29
13	3dmreze	256	10	8	31
14	3dmreze	256	10	9	17
15	3dmreze	256	15	0	30
16	3dmreze	256	15	1	24
17	3dmreze	256	15	2	32
18	3dmreze	256	15	3	35
19	3dmreze	256	15	4	22
20	3dmreze	256	15	5	14
21	3dmreze	256	15	6	21
22	3dmreze	256	15	7	9
23	3dmreze	256	15	8	27
24	3dmreze	256	15	9	19
25	3dmreze	256	15	10	41
26	3dmreze	256	15	11	31
27	3dmreze	256	15	12	23
28	3dmreze	256	15	13	15
29	3dmreze	256	15	14	16
30	3dmreze	256	20	0	11
31	3dmreze	256	20	1	18
32	3dmreze	256	20	2	11
33	3dmreze	256	20	3	24
34	3dmreze	256	20	4	16
35	3dmreze	256	20	5	14
36	3dmreze	256	20	6	8
37	3dmreze	256	20	7	12
38	3dmreze	256	20	8	31
39	3dmreze	256	20	9	18
40	3dmreze	256	20	10	21
41	3dmreze	256	20	11	15
42	3dmreze	256	20	12	20
43	3dmreze	256	20	13	25
44	3dmreze	256	20	14	34
45	3dmreze	256	20	15	9
46	3dmreze	256	20	16	9
47	3dmreze	256	20	17	19
48	3dmreze	256	20	18	19
49	3dmreze	256	20	19	23
50	3dmreze	256	25	0	15
51	3dmreze	256	25	1	15
52	3dmreze	256	25	2	12
53	3dmreze	256	25	3	30
54	3dmreze	256	25	4	8
55	3dmreze	256	25	5	18
56	3dmreze	256	25	6	18
57	3dmreze	256	25	7	4
58	3dmreze	256	25	8	9
59	3dmreze	256	25	9	11
60	3dmreze	256	25	10	6
61	3dmreze	256	25	11	24
62	3dmreze	256	25	12	14
63	3dmreze	256	25	13	13
64	3dmreze	256	25	14	5
65	3dmreze	256	25	15	11
66	3dmreze	256	25	16	21
67	3dmreze	256	25	17	26
68	3dmreze	256	25	18	20
69	3dmreze	256	25	19	15
70	3dmreze	256	25	20	16
71	3dmreze	256	25	21	10
72	3dmreze	256	25	22	11
73	3dmreze	256	25	23	13
74	3dmreze	256	25	24	17
75	3dmreze	256	30	0	12
76	3dmreze	256	30	1	19
77	3dmreze	256	30	2	8
78	3dmreze	256	30	3	11
79	3dmreze	256	30	4	14
80	3dmreze	256	30	5	20
81	3dmreze	256	30	6	4
82	3dmreze	256	30	7	9
83	3dmreze	256	30	8	10
84	3dmreze	256	30	9	22
85	3dmreze	256	30	10	4
86	3dmreze	256	30	11	7
87	3dmreze	256	30	12	10
88	3dmreze	256	30	13	7
89	3dmreze	256	30	14	4
90	3dmreze	256	30	15	11
91	3dmreze	256	30	16	15
92	3dmreze	256	30	17	13
93	3dmreze	256	30	18	5
94	3dmreze	256	30	19	14
95	3dmreze	256	30	20	5
96	3dmreze	256	30	21	17
97	3dmreze	256	30	22	9
98	3dmreze	256	30	23	17
99	3dmreze	256	30	24	7
100	3dmreze	256	30	25	18
101	3dmreze	256	30	26	16
102	3dmreze	256	30	27	14
103	3dmreze	256	30	28	23
104	3dmreze	256	30	29	23
105	3dmreze	256	35	0	8
106	3dmreze	256	35	1	32
107	3dmreze	256	35	2	8
108	3dmreze	256	35	3	6
109	3dmreze	256	35	4	16
110	3dmreze	256	35	5	27
111	3dmreze	256	35	6	6
112	3dmreze	256	35	7	16
113	3dmreze	256	35	8	15
114	3dmreze	256	35	9	11
115	3dmreze	256	35	10	23
116	3dmreze	256	35	11	5
117	3dmreze	256	35	12	5
118	3dmreze	256	35	13	21
119	3dmreze	256	35	14	9
120	3dmreze	256	35	15	21
121	3dmreze	256	35	16	4
122	3dmreze	256	35	17	13
123	3dmreze	256	35	18	11
124	3dmreze	256	35	19	3
125	3dmreze	256	35	20	10
126	3dmreze	256	35	21	7
127	3dmreze	256	35	22	9
128	3dmreze	256	35	23	6
129	3dmreze	256	35	24	8
