ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	2dmreze	256	5	0	64
1	2dmreze	256	5	1	57
2	2dmreze	256	5	2	58
3	2dmreze	256	5	3	74
4	2dmreze	256	5	4	22
5	2dmreze	256	10	0	47
6	2dmreze	256	10	1	12
7	2dmreze	256	10	2	32
8	2dmreze	256	10	3	14
9	2dmreze	256	10	4	25
10	2dmreze	256	10	5	29
11	2dmreze	256	10	6	20
12	2dmreze	256	10	7	15
13	2dmreze	256	10	8	83
14	2dmreze	256	10	9	43
15	2dmreze	256	15	0	25
16	2dmreze	256	15	1	7
17	2dmreze	256	15	2	14
18	2dmreze	256	15	3	25
19	2dmreze	256	15	4	19
20	2dmreze	256	15	5	9
21	2dmreze	256	15	6	33
22	2dmreze	256	15	7	26
23	2dmreze	256	15	8	10
24	2dmreze	256	15	9	16
25	2dmreze	256	15	10	23
26	2dmreze	256	15	11	14
27	2dmreze	256	15	12	24
28	2dmreze	256	15	13	23
29	2dmreze	256	15	14	17
30	2dmreze	256	20	0	5
31	2dmreze	256	20	1	11
32	2dmreze	256	20	2	13
33	2dmreze	256	20	3	28
34	2dmreze	256	20	4	30
35	2dmreze	256	20	5	11
36	2dmreze	256	20	6	5
37	2dmreze	256	20	7	20
38	2dmreze	256	20	8	14
39	2dmreze	256	20	9	6
40	2dmreze	256	20	10	8
41	2dmreze	256	20	11	12
42	2dmreze	256	20	12	10
43	2dmreze	256	20	13	26
44	2dmreze	256	20	14	23
45	2dmreze	256	20	15	16
46	2dmreze	256	20	16	15
47	2dmreze	256	20	17	39
48	2dmreze	256	20	18	6
49	2dmreze	256	20	19	3
50	2dmreze	256	25	0	5
51	2dmreze	256	25	1	22
52	2dmreze	256	25	2	12
53	2dmreze	256	25	3	20
54	2dmreze	256	25	4	7
55	2dmreze	256	25	5	1
56	2dmreze	256	25	6	10
57	2dmreze	256	25	7	14
58	2dmreze	256	25	8	26
59	2dmreze	256	25	9	3
60	2dmreze	256	25	10	9
61	2dmreze	256	25	11	15
62	2dmreze	256	25	12	21
63	2dmreze	256	25	13	18
64	2dmreze	256	25	14	12
65	2dmreze	256	25	15	12
66	2dmreze	256	25	16	9
67	2dmreze	256	25	17	6
68	2dmreze	256	25	18	28
69	2dmreze	256	25	19	5
70	2dmreze	256	25	20	13
71	2dmreze	256	25	21	20
72	2dmreze	256	25	22	9
73	2dmreze	256	25	23	8
74	2dmreze	256	25	24	9
75	2dmreze	256	30	0	10
76	2dmreze	256	30	1	11
77	2dmreze	256	30	2	7
78	2dmreze	256	30	3	7
79	2dmreze	256	30	4	12
80	2dmreze	256	30	5	4
81	2dmreze	256	30	6	16
82	2dmreze	256	30	7	10
83	2dmreze	256	30	8	14
84	2dmreze	256	30	9	14
85	2dmreze	256	30	10	7
86	2dmreze	256	30	11	13
87	2dmreze	256	30	12	14
88	2dmreze	256	30	13	13
89	2dmreze	256	30	14	4
90	2dmreze	256	30	15	10
91	2dmreze	256	30	16	7
92	2dmreze	256	30	17	6
93	2dmreze	256	30	18	6
94	2dmreze	256	30	19	9
