ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	3dmreze	256	5	0	95
1	3dmreze	256	5	1	56
2	3dmreze	256	5	2	25
3	3dmreze	256	5	3	42
4	3dmreze	256	5	4	58
5	3dmreze	256	10	0	69
6	3dmreze	256	10	1	35
7	3dmreze	256	10	2	34
8	3dmreze	256	10	3	16
9	3dmreze	256	10	4	48
10	3dmreze	256	10	5	32
11	3dmreze	256	10	6	34
12	3dmreze	256	10	7	32
13	3dmreze	256	10	8	23
14	3dmreze	256	10	9	19
15	3dmreze	256	15	0	29
16	3dmreze	256	15	1	4
17	3dmreze	256	15	2	13
18	3dmreze	256	15	3	31
19	3dmreze	256	15	4	43
20	3dmreze	256	15	5	13
21	3dmreze	256	15	6	18
22	3dmreze	256	15	7	17
23	3dmreze	256	15	8	31
24	3dmreze	256	15	9	32
25	3dmreze	256	15	10	9
26	3dmreze	256	15	11	15
27	3dmreze	256	15	12	22
28	3dmreze	256	15	13	23
29	3dmreze	256	15	14	9
30	3dmreze	256	20	0	23
31	3dmreze	256	20	1	11
32	3dmreze	256	20	2	22
33	3dmreze	256	20	3	21
34	3dmreze	256	20	4	15
35	3dmreze	256	20	5	22
36	3dmreze	256	20	6	18
37	3dmreze	256	20	7	14
38	3dmreze	256	20	8	28
39	3dmreze	256	20	9	10
40	3dmreze	256	20	10	27
41	3dmreze	256	20	11	17
42	3dmreze	256	20	12	10
43	3dmreze	256	20	13	28
44	3dmreze	256	20	14	29
45	3dmreze	256	20	15	8
46	3dmreze	256	20	16	10
47	3dmreze	256	20	17	29
48	3dmreze	256	20	18	17
49	3dmreze	256	20	19	8
50	3dmreze	256	25	0	23
51	3dmreze	256	25	1	9
52	3dmreze	256	25	2	15
53	3dmreze	256	25	3	12
54	3dmreze	256	25	4	8
55	3dmreze	256	25	5	8
56	3dmreze	256	25	6	6
57	3dmreze	256	25	7	14
58	3dmreze	256	25	8	10
59	3dmreze	256	25	9	20
60	3dmreze	256	25	10	10
61	3dmreze	256	25	11	3
62	3dmreze	256	25	12	16
63	3dmreze	256	25	13	21
64	3dmreze	256	25	14	11
65	3dmreze	256	25	15	4
66	3dmreze	256	25	16	14
67	3dmreze	256	25	17	11
68	3dmreze	256	25	18	18
69	3dmreze	256	25	19	8
70	3dmreze	256	25	20	7
71	3dmreze	256	25	21	7
72	3dmreze	256	25	22	16
73	3dmreze	256	25	23	24
74	3dmreze	256	25	24	16
75	3dmreze	256	30	0	3
76	3dmreze	256	30	1	10
77	3dmreze	256	30	2	4
78	3dmreze	256	30	3	13
79	3dmreze	256	30	4	18
80	3dmreze	256	30	5	13
81	3dmreze	256	30	6	8
82	3dmreze	256	30	7	15
83	3dmreze	256	30	8	11
84	3dmreze	256	30	9	23
85	3dmreze	256	30	10	5
