ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	3dmreze	256	5	0	63
1	3dmreze	256	5	1	49
2	3dmreze	256	5	2	63
3	3dmreze	256	5	3	71
4	3dmreze	256	5	4	13
5	3dmreze	256	10	0	25
6	3dmreze	256	10	1	27
7	3dmreze	256	10	2	13
8	3dmreze	256	10	3	21
9	3dmreze	256	10	4	34
10	3dmreze	256	10	5	43
11	3dmreze	256	10	6	35
12	3dmreze	256	10	7	25
13	3dmreze	256	10	8	33
14	3dmreze	256	10	9	23
15	3dmreze	256	15	0	25
16	3dmreze	256	15	1	15
17	3dmreze	256	15	2	23
18	3dmreze	256	15	3	13
19	3dmreze	256	15	4	29
20	3dmreze	256	15	5	10
21	3dmreze	256	15	6	25
22	3dmreze	256	15	7	20
23	3dmreze	256	15	8	19
24	3dmreze	256	15	9	17
25	3dmreze	256	15	10	15
26	3dmreze	256	15	11	35
27	3dmreze	256	15	12	17
28	3dmreze	256	15	13	13
29	3dmreze	256	15	14	17
30	3dmreze	256	20	0	12
31	3dmreze	256	20	1	11
32	3dmreze	256	20	2	37
33	3dmreze	256	20	3	11
34	3dmreze	256	20	4	9
35	3dmreze	256	20	5	19
36	3dmreze	256	20	6	8
37	3dmreze	256	20	7	13
38	3dmreze	256	20	8	6
39	3dmreze	256	20	9	12
40	3dmreze	256	20	10	7
41	3dmreze	256	20	11	35
42	3dmreze	256	20	12	9
43	3dmreze	256	20	13	15
44	3dmreze	256	20	14	18
45	3dmreze	256	20	15	17
46	3dmreze	256	20	16	11
47	3dmreze	256	20	17	12
48	3dmreze	256	20	18	10
49	3dmreze	256	20	19	17
50	3dmreze	256	25	0	10
51	3dmreze	256	25	1	8
52	3dmreze	256	25	2	21
53	3dmreze	256	25	3	10
54	3dmreze	256	25	4	62
55	3dmreze	256	25	5	8
56	3dmreze	256	25	6	32
57	3dmreze	256	25	7	10
58	3dmreze	256	25	8	1
59	3dmreze	256	25	9	1
60	3dmreze	256	25	10	0
61	3dmreze	256	25	11	3
62	3dmreze	256	25	12	5
63	3dmreze	256	25	13	5
64	3dmreze	256	25	14	37
65	3dmreze	256	25	15	10
66	3dmreze	256	25	16	5
67	3dmreze	256	25	17	31
68	3dmreze	256	25	18	13
69	3dmreze	256	25	19	3
70	3dmreze	256	25	20	11
71	3dmreze	256	25	21	6
72	3dmreze	256	25	22	9
73	3dmreze	256	25	23	7
74	3dmreze	256	25	24	10
75	3dmreze	256	30	0	6
76	3dmreze	256	30	1	8
77	3dmreze	256	30	2	5
78	3dmreze	256	30	3	21
79	3dmreze	256	30	4	11
80	3dmreze	256	30	5	7
81	3dmreze	256	30	6	9
82	3dmreze	256	30	7	5
83	3dmreze	256	30	8	11
84	3dmreze	256	30	9	11
85	3dmreze	256	30	10	13
86	3dmreze	256	30	11	6
87	3dmreze	256	30	12	15
88	3dmreze	256	30	13	6
89	3dmreze	256	30	14	11
90	3dmreze	256	30	15	12
91	3dmreze	256	30	16	5
92	3dmreze	256	30	17	6
93	3dmreze	256	30	18	13
94	3dmreze	256	30	19	9
95	3dmreze	256	30	20	7
96	3dmreze	256	30	21	7
97	3dmreze	256	30	22	24
98	3dmreze	256	30	23	10
99	3dmreze	256	30	24	19
100	3dmreze	256	30	25	10
101	3dmreze	256	30	26	7
102	3dmreze	256	30	27	11
103	3dmreze	256	30	28	5
104	3dmreze	256	30	29	9
105	3dmreze	256	35	0	9
106	3dmreze	256	35	1	13
107	3dmreze	256	35	2	13
108	3dmreze	256	35	3	7
109	3dmreze	256	35	4	8
110	3dmreze	256	35	5	3
111	3dmreze	256	35	6	12
112	3dmreze	256	35	7	12
113	3dmreze	256	35	8	3
114	3dmreze	256	35	9	12
115	3dmreze	256	35	10	5
116	3dmreze	256	35	11	5
117	3dmreze	256	35	12	6
118	3dmreze	256	35	13	7
119	3dmreze	256	35	14	9
120	3dmreze	256	35	15	5
121	3dmreze	256	35	16	6
122	3dmreze	256	35	17	10
123	3dmreze	256	35	18	19
124	3dmreze	256	35	19	8
125	3dmreze	256	35	20	6
126	3dmreze	256	35	21	8
127	3dmreze	256	35	22	9
128	3dmreze	256	35	23	17
129	3dmreze	256	35	24	11
130	3dmreze	256	35	25	14
131	3dmreze	256	35	26	20
132	3dmreze	256	35	27	6
133	3dmreze	256	35	28	21
134	3dmreze	256	35	29	4
135	3dmreze	256	35	30	9
136	3dmreze	256	35	31	11
137	3dmreze	256	35	32	8
138	3dmreze	256	35	33	8
139	3dmreze	256	35	34	9
140	3dmreze	256	40	0	3
141	3dmreze	256	40	1	13
142	3dmreze	256	40	2	9
143	3dmreze	256	40	3	5
144	3dmreze	256	40	4	3
145	3dmreze	256	40	5	7
146	3dmreze	256	40	6	9
147	3dmreze	256	40	7	5
148	3dmreze	256	40	8	14
149	3dmreze	256	40	9	4
150	3dmreze	256	40	10	14
151	3dmreze	256	40	11	6
152	3dmreze	256	40	12	4
153	3dmreze	256	40	13	9
154	3dmreze	256	40	14	13
155	3dmreze	256	40	15	17
156	3dmreze	256	40	16	7
