ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	cikel	200	10	0	14
1	cikel	200	10	1	6
2	cikel	200	10	2	30
3	cikel	200	10	3	56
4	cikel	200	10	4	45
5	cikel	200	10	5	2
6	cikel	200	10	6	0
7	cikel	200	10	7	15
8	cikel	200	10	8	47
9	cikel	200	10	9	30
10	cikel	200	20	0	2
11	cikel	200	20	1	0
12	cikel	200	20	2	2
13	cikel	200	20	3	14
14	cikel	200	20	4	3
15	cikel	200	20	5	11
16	cikel	200	20	6	2
17	cikel	200	20	7	19
18	cikel	200	20	8	7
19	cikel	200	20	9	6
20	cikel	200	20	10	6
21	cikel	200	20	11	25
22	cikel	200	20	12	17
23	cikel	200	20	13	6
24	cikel	200	20	14	58
25	cikel	200	20	15	14
26	cikel	200	20	16	6
27	cikel	200	20	17	5
28	cikel	200	20	18	0
29	cikel	200	20	19	4
30	cikel	200	30	0	6
31	cikel	200	30	1	2
32	cikel	200	30	2	0
33	cikel	200	30	3	6
34	cikel	200	30	4	0
35	cikel	200	30	5	19
36	cikel	200	30	6	3
37	cikel	200	30	7	6
38	cikel	200	30	8	27
39	cikel	200	30	9	6
40	cikel	200	30	10	2
41	cikel	200	30	11	6
42	cikel	200	30	12	3
43	cikel	200	30	13	2
44	cikel	200	30	14	2
45	cikel	200	30	15	6
46	cikel	200	30	16	21
47	cikel	200	30	17	6
48	cikel	200	30	18	27
49	cikel	200	30	19	10
50	cikel	200	30	20	3
51	cikel	200	30	21	7
52	cikel	200	30	22	0
53	cikel	200	30	23	26
54	cikel	200	30	24	24
55	cikel	200	30	25	6
56	cikel	200	30	26	0
57	cikel	200	30	27	6
58	cikel	200	30	28	2
59	cikel	200	30	29	4
60	cikel	200	40	0	4
61	cikel	200	40	1	6
62	cikel	200	40	2	6
63	cikel	200	40	3	7
64	cikel	200	40	4	5
65	cikel	200	40	5	5
66	cikel	200	40	6	28
67	cikel	200	40	7	7
68	cikel	200	40	8	4
69	cikel	200	40	9	6
70	cikel	200	40	10	6
71	cikel	200	40	11	6
72	cikel	200	40	12	2
73	cikel	200	40	13	6
74	cikel	200	40	14	23
75	cikel	200	40	15	6
76	cikel	200	40	16	5
77	cikel	200	40	17	7
78	cikel	200	40	18	9
79	cikel	200	40	19	24
80	cikel	200	40	20	2
81	cikel	200	40	21	1
82	cikel	200	40	22	4
83	cikel	200	40	23	1
84	cikel	200	40	24	4
85	cikel	200	40	25	2
86	cikel	200	40	26	2
87	cikel	200	40	27	4
88	cikel	200	40	28	0
89	cikel	200	40	29	12
90	cikel	200	40	30	1
91	cikel	200	40	31	2
92	cikel	200	40	32	4
93	cikel	200	40	33	6
94	cikel	200	40	34	6
95	cikel	200	40	35	7
96	cikel	200	40	36	10
97	cikel	200	40	37	1
98	cikel	200	40	38	22
99	cikel	200	40	39	5
100	cikel	200	50	0	0
101	cikel	200	50	1	0
102	cikel	200	50	2	6
103	cikel	200	50	3	3
104	cikel	200	50	4	1
105	cikel	200	50	5	7
106	cikel	200	50	6	0
107	cikel	200	50	7	10
108	cikel	200	50	8	0
109	cikel	200	50	9	1
110	cikel	200	50	10	4
111	cikel	200	50	11	3
112	cikel	200	50	12	6
113	cikel	200	50	13	3
114	cikel	200	50	14	3
115	cikel	200	50	15	0
116	cikel	200	50	16	0
117	cikel	200	50	17	1
118	cikel	200	50	18	10
119	cikel	200	50	19	3
120	cikel	200	50	20	1
121	cikel	200	50	21	7
122	cikel	200	50	22	3
123	cikel	200	50	23	3
124	cikel	200	50	24	0
125	cikel	200	50	25	0
126	cikel	200	50	26	2
127	cikel	200	50	27	13
128	cikel	200	50	28	6
129	cikel	200	50	29	0
130	cikel	200	50	30	6
131	cikel	200	50	31	3
132	cikel	200	50	32	2
133	cikel	200	50	33	2
134	cikel	200	50	34	2
135	cikel	200	50	35	26
136	cikel	200	50	36	12
137	cikel	200	50	37	6
138	cikel	200	50	38	3
139	cikel	200	50	39	1
140	cikel	200	50	40	4
141	cikel	200	50	41	2
142	cikel	200	50	42	9
143	cikel	200	50	43	0
144	cikel	200	50	44	0
145	cikel	200	50	45	7
146	cikel	200	50	46	6
147	cikel	200	50	47	1
148	cikel	200	50	48	0
149	cikel	200	50	49	5
150	cikel	200	60	0	2
151	cikel	200	60	1	3
152	cikel	200	60	2	5
153	cikel	200	60	3	2
154	cikel	200	60	4	1
155	cikel	200	60	5	2
156	cikel	200	60	6	2
157	cikel	200	60	7	15
158	cikel	200	60	8	0
159	cikel	200	60	9	0
160	cikel	200	60	10	0
161	cikel	200	60	11	0
162	cikel	200	60	12	2
163	cikel	200	60	13	2
164	cikel	200	60	14	4
