ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	binomski	100	5	0	14
1	binomski	100	5	1	15
2	binomski	100	5	2	35
3	binomski	100	5	3	42
4	binomski	100	5	4	6
5	binomski	100	6	0	14
6	binomski	100	6	1	25
7	binomski	100	6	2	32
8	binomski	100	6	3	8
9	binomski	100	6	4	8
10	binomski	100	6	5	19
11	binomski	100	7	0	33
12	binomski	100	7	1	17
13	binomski	100	7	2	2
14	binomski	100	7	3	30
15	binomski	100	7	4	14
16	binomski	100	7	5	12
17	binomski	100	7	6	12
18	binomski	100	8	0	14
19	binomski	100	8	1	10
20	binomski	100	8	2	2
21	binomski	100	8	3	6
22	binomski	100	8	4	61
23	binomski	100	8	5	6
24	binomski	100	8	6	6
25	binomski	100	8	7	14
26	binomski	100	9	0	19
27	binomski	100	9	1	6
28	binomski	100	9	2	14
29	binomski	100	9	3	33
30	binomski	100	9	4	16
31	binomski	100	9	5	6
32	binomski	100	9	6	6
33	binomski	100	9	7	11
34	binomski	100	9	8	14
35	binomski	100	10	0	15
36	binomski	100	10	1	14
37	binomski	100	10	2	19
38	binomski	100	10	3	6
39	binomski	100	10	4	2
40	binomski	100	10	5	2
41	binomski	100	10	6	6
42	binomski	100	10	7	7
43	binomski	100	10	8	6
44	binomski	100	10	9	15
45	binomski	100	11	0	8
46	binomski	100	11	1	2
47	binomski	100	11	2	2
48	binomski	100	11	3	10
49	binomski	100	11	4	8
50	binomski	100	11	5	6
51	binomski	100	11	6	15
52	binomski	100	11	7	2
53	binomski	100	11	8	10
54	binomski	100	11	9	36
55	binomski	100	11	10	2
56	binomski	100	12	0	0
57	binomski	100	12	1	2
58	binomski	100	12	2	5
59	binomski	100	12	3	3
60	binomski	100	12	4	50
61	binomski	100	12	5	6
62	binomski	100	12	6	2
63	binomski	100	12	7	6
64	binomski	100	12	8	2
65	binomski	100	12	9	9
66	binomski	100	12	10	5
67	binomski	100	12	11	7
68	binomski	100	13	0	7
69	binomski	100	13	1	18
