ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	binomski	75	4	0	27
1	binomski	75	4	1	6
2	binomski	75	4	2	15
3	binomski	75	4	3	25
4	binomski	75	5	0	7
5	binomski	75	5	1	14
6	binomski	75	5	2	41
7	binomski	75	5	3	7
8	binomski	75	5	4	6
9	binomski	75	6	0	12
10	binomski	75	6	1	2
11	binomski	75	6	2	16
12	binomski	75	6	3	0
13	binomski	75	6	4	26
14	binomski	75	6	5	15
15	binomski	75	7	0	14
16	binomski	75	7	1	6
17	binomski	75	7	2	7
18	binomski	75	7	3	7
19	binomski	75	7	4	6
20	binomski	75	7	5	23
21	binomski	75	7	6	11
22	binomski	75	8	0	6
23	binomski	75	8	1	7
24	binomski	75	8	2	6
25	binomski	75	8	3	30
26	binomski	75	8	4	2
27	binomski	75	8	5	6
28	binomski	75	8	6	10
29	binomski	75	8	7	7
30	binomski	75	9	0	7
31	binomski	75	9	1	8
32	binomski	75	9	2	8
33	binomski	75	9	3	19
34	binomski	75	9	4	2
35	binomski	75	9	5	2
36	binomski	75	9	6	7
37	binomski	75	9	7	2
38	binomski	75	9	8	14
39	binomski	75	10	0	6
40	binomski	75	10	1	14
41	binomski	75	10	2	3
42	binomski	75	10	3	0
43	binomski	75	10	4	3
44	binomski	75	10	5	7
45	binomski	75	10	6	2
46	binomski	75	10	7	3
47	binomski	75	10	8	31
48	binomski	75	10	9	14
49	binomski	75	11	0	2
50	binomski	75	11	1	6
51	binomski	75	11	2	2
52	binomski	75	11	3	13
53	binomski	75	11	4	2
54	binomski	75	11	5	8
55	binomski	75	11	6	4
56	binomski	75	11	7	14
57	binomski	75	11	8	6
58	binomski	75	11	9	11
59	binomski	75	11	10	6
60	binomski	75	12	0	0
61	binomski	75	12	1	14
62	binomski	75	12	2	2
63	binomski	75	12	3	2
64	binomski	75	12	4	20
65	binomski	75	12	5	2
66	binomski	75	12	6	10
67	binomski	75	12	7	6
68	binomski	75	12	8	6
69	binomski	75	12	9	2
70	binomski	75	12	10	3
71	binomski	75	12	11	10
72	binomski	75	13	0	6
73	binomski	75	13	1	3
74	binomski	75	13	2	3
75	binomski	75	13	3	3
76	binomski	75	13	4	16
77	binomski	75	13	5	9
78	binomski	75	13	6	6
79	binomski	75	13	7	6
80	binomski	75	13	8	3
81	binomski	75	13	9	2
82	binomski	75	13	10	2
83	binomski	75	13	11	8
84	binomski	75	13	12	6
85	binomski	75	14	0	2
86	binomski	75	14	1	11
87	binomski	75	14	2	3
88	binomski	75	14	3	3
89	binomski	75	14	4	2
90	binomski	75	14	5	2
91	binomski	75	14	6	0
92	binomski	75	14	7	2
93	binomski	75	14	8	5
94	binomski	75	14	9	2
95	binomski	75	14	10	22
96	binomski	75	14	11	3
97	binomski	75	14	12	6
98	binomski	75	14	13	5
99	binomski	75	15	0	7
100	binomski	75	15	1	3
101	binomski	75	15	2	10
102	binomski	75	15	3	6
103	binomski	75	15	4	2
