ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	cikel	30	2	0	28
1	cikel	30	2	1	2
2	cikel	30	3	0	14
3	cikel	30	3	1	8
4	cikel	30	3	2	8
5	cikel	30	4	0	7
6	cikel	30	4	1	7
7	cikel	30	4	2	13
8	cikel	30	4	3	0
9	cikel	30	5	0	5
10	cikel	30	5	1	2
11	cikel	30	5	2	3
12	cikel	30	5	3	1
13	cikel	30	5	4	15
14	cikel	30	6	0	1
15	cikel	30	6	1	6
16	cikel	30	6	2	6
17	cikel	30	6	3	10
18	cikel	30	6	4	1
19	cikel	30	6	5	6
20	cikel	30	7	0	2
21	cikel	30	7	1	1
22	cikel	30	7	2	0
23	cikel	30	7	3	0
24	cikel	30	7	4	4
25	cikel	30	7	5	4
26	cikel	30	7	6	12
27	cikel	30	8	0	3
28	cikel	30	8	1	0
29	cikel	30	8	2	2
30	cikel	30	8	3	9
31	cikel	30	8	4	7
32	cikel	30	8	5	2
33	cikel	30	8	6	1
34	cikel	30	8	7	1
35	cikel	30	9	0	1
36	cikel	30	9	1	6
37	cikel	30	9	2	2
38	cikel	30	9	3	1
39	cikel	30	9	4	10
40	cikel	30	9	5	2
41	cikel	30	9	6	1
42	cikel	30	9	7	1
43	cikel	30	9	8	5
44	cikel	30	10	0	1
45	cikel	30	10	1	2
46	cikel	30	10	2	2
47	cikel	30	10	3	2
48	cikel	30	10	4	3
49	cikel	30	10	5	0
50	cikel	30	10	6	3
51	cikel	30	10	7	2
52	cikel	30	10	8	6
53	cikel	30	10	9	2
54	cikel	30	11	0	6
55	cikel	30	11	1	4
56	cikel	30	11	2	2
57	cikel	30	11	3	1
58	cikel	30	11	4	3
59	cikel	30	11	5	0
60	cikel	30	11	6	2
61	cikel	30	11	7	2
62	cikel	30	11	8	2
63	cikel	30	11	9	1
64	cikel	30	11	10	4
65	cikel	30	12	0	1
66	cikel	30	12	1	2
67	cikel	30	12	2	2
68	cikel	30	12	3	0
69	cikel	30	12	4	1
70	cikel	30	12	5	2
71	cikel	30	12	6	6
72	cikel	30	12	7	5
73	cikel	30	12	8	4
74	cikel	30	12	9	2
75	cikel	30	12	10	1
76	cikel	30	12	11	1
77	cikel	30	13	0	1
78	cikel	30	13	1	0
79	cikel	30	13	2	3
80	cikel	30	13	3	2
81	cikel	30	13	4	2
82	cikel	30	13	5	1
83	cikel	30	13	6	1
84	cikel	30	13	7	2
85	cikel	30	13	8	2
86	cikel	30	13	9	2
87	cikel	30	13	10	3
88	cikel	30	13	11	6
89	cikel	30	13	12	1
90	cikel	30	14	0	3
91	cikel	30	14	1	0
92	cikel	30	14	2	2
93	cikel	30	14	3	2
94	cikel	30	14	4	4
95	cikel	30	14	5	3
96	cikel	30	14	6	2
97	cikel	30	14	7	0
98	cikel	30	14	8	0
99	cikel	30	14	9	0
100	cikel	30	14	10	1
101	cikel	30	14	11	2
102	cikel	30	14	12	2
103	cikel	30	14	13	2
104	cikel	30	15	0	0
105	cikel	30	15	1	3
106	cikel	30	15	2	1
107	cikel	30	15	3	0
108	cikel	30	15	4	0
109	cikel	30	15	5	1
110	cikel	30	15	6	3
111	cikel	30	15	7	1
112	cikel	30	15	8	0
113	cikel	30	15	9	4
114	cikel	30	15	10	0
115	cikel	30	15	11	2
116	cikel	30	15	12	2
117	cikel	30	15	13	1
118	cikel	30	15	14	3
119	cikel	30	16	0	3
120	cikel	30	16	1	0
121	cikel	30	16	2	2
122	cikel	30	16	3	1
123	cikel	30	16	4	2
124	cikel	30	16	5	2
125	cikel	30	16	6	1
126	cikel	30	16	7	2
127	cikel	30	16	8	2
128	cikel	30	16	9	0
129	cikel	30	16	10	1
130	cikel	30	16	11	2
131	cikel	30	16	12	1
132	cikel	30	16	13	2
133	cikel	30	16	14	2
134	cikel	30	16	15	3
135	cikel	30	17	0	1
136	cikel	30	17	1	0
137	cikel	30	17	2	1
138	cikel	30	17	3	0
139	cikel	30	17	4	0
140	cikel	30	17	5	1
141	cikel	30	17	6	2
142	cikel	30	17	7	0
143	cikel	30	17	8	2
144	cikel	30	17	9	2
145	cikel	30	17	10	2
146	cikel	30	17	11	0
147	cikel	30	17	12	0
148	cikel	30	17	13	6
149	cikel	30	17	14	0
150	cikel	30	17	15	2
151	cikel	30	17	16	1
152	cikel	30	18	0	0
153	cikel	30	18	1	1
154	cikel	30	18	2	1
155	cikel	30	18	3	0
156	cikel	30	18	4	2
157	cikel	30	18	5	2
158	cikel	30	18	6	2
159	cikel	30	18	7	0
160	cikel	30	18	8	0
161	cikel	30	18	9	0
162	cikel	30	18	10	0
163	cikel	30	18	11	2
164	cikel	30	18	12	2
165	cikel	30	18	13	0
166	cikel	30	18	14	1
167	cikel	30	18	15	0
168	cikel	30	18	16	0
169	cikel	30	18	17	2
170	cikel	30	2	0	15
171	cikel	30	2	1	14
172	cikel	30	3	0	8
173	cikel	30	3	1	14
174	cikel	30	3	2	8
175	cikel	30	4	0	6
176	cikel	30	4	1	8
177	cikel	30	4	2	7
178	cikel	30	4	3	8
179	cikel	30	5	0	6
180	cikel	30	5	1	1
181	cikel	30	5	2	2
182	cikel	30	5	3	12
183	cikel	30	5	4	10
184	cikel	30	6	0	2
185	cikel	30	6	1	0
186	cikel	30	6	2	5
187	cikel	30	6	3	14
188	cikel	30	6	4	3
189	cikel	30	6	5	5
190	cikel	30	7	0	2
191	cikel	30	7	1	5
192	cikel	30	7	2	0
193	cikel	30	7	3	6
194	cikel	30	7	4	2
195	cikel	30	7	5	3
196	cikel	30	7	6	7
197	cikel	30	8	0	2
198	cikel	30	8	1	2
199	cikel	30	8	2	12
200	cikel	30	8	3	0
201	cikel	30	8	4	2
202	cikel	30	8	5	5
203	cikel	30	8	6	0
204	cikel	30	8	7	8
205	cikel	30	9	0	6
206	cikel	30	9	1	5
207	cikel	30	9	2	1
208	cikel	30	9	3	2
209	cikel	30	9	4	1
210	cikel	30	9	5	2
211	cikel	30	9	6	1
212	cikel	30	9	7	5
213	cikel	30	9	8	5
214	cikel	30	10	0	5
215	cikel	30	10	1	6
216	cikel	30	10	2	2
217	cikel	30	10	3	2
218	cikel	30	10	4	3
219	cikel	30	10	5	0
220	cikel	30	10	6	3
221	cikel	30	10	7	0
222	cikel	30	10	8	6
223	cikel	30	10	9	2
224	cikel	30	11	0	3
225	cikel	30	11	1	3
226	cikel	30	11	2	1
227	cikel	30	11	3	3
228	cikel	30	11	4	2
229	cikel	30	11	5	0
230	cikel	30	11	6	2
231	cikel	30	11	7	2
232	cikel	30	11	8	5
233	cikel	30	11	9	2
234	cikel	30	11	10	2
235	cikel	30	12	0	3
236	cikel	30	12	1	2
237	cikel	30	12	2	2
238	cikel	30	12	3	0
239	cikel	30	12	4	2
240	cikel	30	12	5	0
241	cikel	30	12	6	1
242	cikel	30	12	7	0
243	cikel	30	12	8	3
244	cikel	30	12	9	2
245	cikel	30	12	10	5
246	cikel	30	12	11	2
247	cikel	30	13	0	6
248	cikel	30	13	1	0
249	cikel	30	13	2	6
250	cikel	30	13	3	0
251	cikel	30	13	4	0
252	cikel	30	13	5	2
253	cikel	30	13	6	1
254	cikel	30	13	7	0
255	cikel	30	13	8	1
256	cikel	30	13	9	6
257	cikel	30	13	10	0
258	cikel	30	13	11	5
259	cikel	30	13	12	1
260	cikel	30	14	0	0
261	cikel	30	14	1	0
262	cikel	30	14	2	3
263	cikel	30	14	3	2
264	cikel	30	14	4	2
265	cikel	30	14	5	2
266	cikel	30	14	6	2
267	cikel	30	14	7	0
268	cikel	30	14	8	4
269	cikel	30	14	9	1
270	cikel	30	14	10	2
271	cikel	30	14	11	0
272	cikel	30	14	12	3
273	cikel	30	14	13	3
274	cikel	30	15	0	2
275	cikel	30	15	1	2
276	cikel	30	15	2	2
277	cikel	30	15	3	0
278	cikel	30	15	4	2
279	cikel	30	15	5	1
280	cikel	30	15	6	1
281	cikel	30	15	7	2
282	cikel	30	15	8	3
283	cikel	30	15	9	2
284	cikel	30	15	10	0
285	cikel	30	15	11	1
286	cikel	30	15	12	0
287	cikel	30	15	13	1
288	cikel	30	15	14	0
289	cikel	30	16	0	0
290	cikel	30	16	1	0
291	cikel	30	16	2	3
292	cikel	30	16	3	1
293	cikel	30	16	4	0
294	cikel	30	16	5	1
295	cikel	30	16	6	1
296	cikel	30	16	7	5
297	cikel	30	16	8	2
298	cikel	30	16	9	1
299	cikel	30	16	10	1
300	cikel	30	16	11	0
301	cikel	30	16	12	1
302	cikel	30	16	13	0
303	cikel	30	16	14	1
304	cikel	30	16	15	5
305	cikel	30	17	0	2
306	cikel	30	17	1	4
307	cikel	30	17	2	1
