ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	cikel	50	3	0	23
1	cikel	50	3	1	34
2	cikel	50	3	2	6
3	cikel	50	4	0	29
4	cikel	50	4	1	2
5	cikel	50	4	2	5
6	cikel	50	4	3	31
7	cikel	50	5	0	2
8	cikel	50	5	1	5
9	cikel	50	5	2	38
10	cikel	50	5	3	35
11	cikel	50	5	4	2
12	cikel	50	6	0	30
13	cikel	50	6	1	1
14	cikel	50	6	2	27
15	cikel	50	6	3	1
16	cikel	50	6	4	1
17	cikel	50	6	5	2
18	cikel	50	7	0	15
19	cikel	50	7	1	14
20	cikel	50	7	2	1
21	cikel	50	7	3	6
22	cikel	50	7	4	6
23	cikel	50	7	5	1
24	cikel	50	7	6	2
25	cikel	50	8	0	11
26	cikel	50	8	1	10
27	cikel	50	8	2	2
28	cikel	50	8	3	17
29	cikel	50	8	4	0
30	cikel	50	8	5	2
31	cikel	50	8	6	2
32	cikel	50	8	7	3
33	cikel	50	9	0	6
34	cikel	50	9	1	3
35	cikel	50	9	2	3
36	cikel	50	9	3	6
37	cikel	50	9	4	16
38	cikel	50	9	5	6
39	cikel	50	9	6	5
40	cikel	50	9	7	3
41	cikel	50	9	8	5
42	cikel	50	10	0	1
43	cikel	50	10	1	12
44	cikel	50	10	2	16
45	cikel	50	10	3	2
46	cikel	50	10	4	4
47	cikel	50	10	5	2
48	cikel	50	10	6	1
49	cikel	50	10	7	2
50	cikel	50	10	8	6
51	cikel	50	10	9	2
52	cikel	50	11	0	6
53	cikel	50	11	1	6
54	cikel	50	11	2	3
55	cikel	50	11	3	10
56	cikel	50	11	4	0
57	cikel	50	11	5	1
58	cikel	50	11	6	6
59	cikel	50	11	7	7
60	cikel	50	11	8	5
61	cikel	50	11	9	1
62	cikel	50	11	10	2
63	cikel	50	12	0	5
64	cikel	50	12	1	8
65	cikel	50	12	2	6
66	cikel	50	12	3	6
67	cikel	50	12	4	11
68	cikel	50	12	5	3
69	cikel	50	12	6	3
70	cikel	50	12	7	0
71	cikel	50	12	8	2
72	cikel	50	12	9	0
73	cikel	50	12	10	2
74	cikel	50	12	11	6
75	cikel	50	13	0	1
76	cikel	50	13	1	5
77	cikel	50	13	2	2
78	cikel	50	13	3	3
79	cikel	50	13	4	6
80	cikel	50	13	5	4
81	cikel	50	13	6	1
82	cikel	50	13	7	2
83	cikel	50	13	8	6
84	cikel	50	13	9	6
85	cikel	50	13	10	8
86	cikel	50	13	11	10
87	cikel	50	13	12	0
88	cikel	50	14	0	2
89	cikel	50	14	1	7
90	cikel	50	14	2	0
91	cikel	50	14	3	6
92	cikel	50	14	4	2
93	cikel	50	14	5	6
94	cikel	50	14	6	0
95	cikel	50	14	7	6
96	cikel	50	14	8	5
97	cikel	50	14	9	0
98	cikel	50	14	10	7
99	cikel	50	14	11	2
100	cikel	50	14	12	5
101	cikel	50	14	13	2
102	cikel	50	15	0	2
103	cikel	50	15	1	6
104	cikel	50	15	2	3
105	cikel	50	15	3	3
106	cikel	50	15	4	9
107	cikel	50	15	5	0
108	cikel	50	15	6	0
109	cikel	50	15	7	0
110	cikel	50	15	8	2
111	cikel	50	15	9	1
112	cikel	50	15	10	5
113	cikel	50	15	11	2
114	cikel	50	15	12	3
115	cikel	50	15	13	9
116	cikel	50	15	14	0
117	cikel	50	16	0	1
118	cikel	50	16	1	0
119	cikel	50	16	2	6
120	cikel	50	16	3	0
121	cikel	50	16	4	7
122	cikel	50	16	5	0
123	cikel	50	16	6	2
124	cikel	50	16	7	1
125	cikel	50	16	8	2
126	cikel	50	16	9	4
127	cikel	50	16	10	3
128	cikel	50	16	11	2
129	cikel	50	16	12	3
130	cikel	50	16	13	4
131	cikel	50	16	14	2
132	cikel	50	16	15	2
133	cikel	50	17	0	4
134	cikel	50	17	1	5
135	cikel	50	17	2	0
136	cikel	50	17	3	0
137	cikel	50	17	4	5
138	cikel	50	17	5	6
139	cikel	50	17	6	2
140	cikel	50	17	7	1
141	cikel	50	17	8	1
142	cikel	50	17	9	2
143	cikel	50	17	10	3
144	cikel	50	17	11	3
145	cikel	50	17	12	0
146	cikel	50	17	13	2
147	cikel	50	17	14	2
148	cikel	50	17	15	1
149	cikel	50	17	16	6
150	cikel	50	18	0	1
151	cikel	50	18	1	5
152	cikel	50	18	2	4
153	cikel	50	18	3	1
154	cikel	50	18	4	0
155	cikel	50	18	5	0
156	cikel	50	18	6	2
157	cikel	50	18	7	0
158	cikel	50	18	8	3
159	cikel	50	18	9	3
160	cikel	50	18	10	2
161	cikel	50	18	11	6
162	cikel	50	18	12	1
163	cikel	50	18	13	2
164	cikel	50	18	14	4
165	cikel	50	18	15	3
166	cikel	50	18	16	0
167	cikel	50	18	17	3
168	cikel	50	19	0	5
169	cikel	50	19	1	0
170	cikel	50	19	2	0
171	cikel	50	19	3	4
172	cikel	50	19	4	6
173	cikel	50	19	5	7
174	cikel	50	19	6	2
175	cikel	50	19	7	5
176	cikel	50	19	8	7
177	cikel	50	19	9	2
178	cikel	50	19	10	1
179	cikel	50	19	11	2
180	cikel	50	19	12	2
181	cikel	50	19	13	2
182	cikel	50	19	14	3
183	cikel	50	19	15	0
184	cikel	50	19	16	0
185	cikel	50	19	17	0
186	cikel	50	19	18	4
187	cikel	50	20	0	2
188	cikel	50	20	1	7
189	cikel	50	20	2	2
190	cikel	50	20	3	2
191	cikel	50	20	4	1
192	cikel	50	20	5	1
193	cikel	50	20	6	9
194	cikel	50	20	7	5
195	cikel	50	20	8	2
196	cikel	50	20	9	0
197	cikel	50	20	10	0
198	cikel	50	20	11	2
199	cikel	50	20	12	2
200	cikel	50	20	13	0
201	cikel	50	20	14	1
202	cikel	50	20	15	5
203	cikel	50	20	16	0
204	cikel	50	20	17	1
205	cikel	50	20	18	1
206	cikel	50	20	19	1
207	cikel	50	21	0	0
208	cikel	50	21	1	2
209	cikel	50	21	2	3
210	cikel	50	21	3	0
211	cikel	50	21	4	1
212	cikel	50	21	5	5
213	cikel	50	21	6	2
214	cikel	50	21	7	3
215	cikel	50	21	8	2
216	cikel	50	21	9	3
217	cikel	50	21	10	2
218	cikel	50	21	11	4
219	cikel	50	21	12	0
220	cikel	50	21	13	6
221	cikel	50	21	14	2
222	cikel	50	21	15	5
223	cikel	50	21	16	0
224	cikel	50	21	17	0
225	cikel	50	21	18	0
226	cikel	50	21	19	2
227	cikel	50	21	20	3
228	cikel	50	22	0	1
229	cikel	50	22	1	0
