ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	mreze	6	4	0	2
1	mreze	6	4	1	0
2	mreze	6	4	2	0
3	mreze	6	4	3	2
4	mreze	6	2	0	4
5	mreze	6	2	1	1
