ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	2dmreze	256	32	0	14
1	2dmreze	256	32	1	7
2	2dmreze	256	32	2	12
3	2dmreze	256	32	3	25
4	2dmreze	256	32	4	2
5	2dmreze	256	32	5	7
6	2dmreze	256	32	6	8
7	2dmreze	256	32	7	9
8	2dmreze	256	32	8	16
9	2dmreze	256	32	9	12
10	2dmreze	256	32	10	23
11	2dmreze	256	32	11	1
12	2dmreze	256	32	12	7
13	2dmreze	256	32	13	13
14	2dmreze	256	32	14	41
15	2dmreze	256	32	15	4
16	2dmreze	256	32	16	7
17	2dmreze	256	32	17	7
18	2dmreze	256	32	18	9
19	2dmreze	256	32	19	7
20	2dmreze	256	32	20	19
21	2dmreze	256	32	21	2
22	2dmreze	256	32	22	4
23	2dmreze	256	32	23	6
24	2dmreze	256	32	24	11
25	2dmreze	256	32	25	25
26	2dmreze	256	32	26	4
27	2dmreze	256	32	27	14
28	2dmreze	256	32	28	8
29	2dmreze	256	32	29	3
30	2dmreze	256	32	30	5
31	2dmreze	256	32	31	6
32	2dmreze	256	32	0	7
33	2dmreze	256	32	1	8
34	2dmreze	256	32	2	7
35	2dmreze	256	32	3	11
36	2dmreze	256	32	4	5
37	2dmreze	256	32	5	6
38	2dmreze	256	32	6	9
39	2dmreze	256	32	7	13
40	2dmreze	256	32	8	12
41	2dmreze	256	32	9	9
42	2dmreze	256	32	10	7
43	2dmreze	256	32	11	13
44	2dmreze	256	32	12	13
45	2dmreze	256	32	13	6
46	2dmreze	256	32	14	7
47	2dmreze	256	32	15	13
48	2dmreze	256	32	16	12
49	2dmreze	256	32	17	3
50	2dmreze	256	32	18	6
51	2dmreze	256	32	19	9
52	2dmreze	256	32	20	11
53	2dmreze	256	32	21	11
54	2dmreze	256	32	22	7
55	2dmreze	256	32	23	13
56	2dmreze	256	32	24	13
57	2dmreze	256	32	25	12
58	2dmreze	256	32	26	8
59	2dmreze	256	32	27	6
60	2dmreze	256	32	28	13
61	2dmreze	256	32	29	16
62	2dmreze	256	32	30	8
63	2dmreze	256	32	31	8
64	2dmreze	256	32	0	12
65	2dmreze	256	32	1	11
66	2dmreze	256	32	2	8
67	2dmreze	256	32	3	8
68	2dmreze	256	32	4	15
69	2dmreze	256	32	5	6
70	2dmreze	256	32	6	11
71	2dmreze	256	32	7	3
72	2dmreze	256	32	8	6
73	2dmreze	256	32	9	15
74	2dmreze	256	32	10	6
75	2dmreze	256	32	11	7
76	2dmreze	256	32	12	3
77	2dmreze	256	32	13	7
78	2dmreze	256	32	14	20
79	2dmreze	256	32	15	5
80	2dmreze	256	32	16	6
81	2dmreze	256	32	17	16
82	2dmreze	256	32	18	4
83	2dmreze	256	32	19	13
84	2dmreze	256	32	20	7
85	2dmreze	256	32	21	17
86	2dmreze	256	32	22	6
87	2dmreze	256	32	23	10
88	2dmreze	256	32	24	4
89	2dmreze	256	32	25	16
90	2dmreze	256	32	26	9
91	2dmreze	256	32	27	17
92	2dmreze	256	32	28	9
93	2dmreze	256	32	29	13
94	2dmreze	256	32	30	3
95	2dmreze	256	32	31	8
96	2dmreze	256	32	0	27
97	2dmreze	256	32	1	8
98	2dmreze	256	32	2	11
99	2dmreze	256	32	3	8
100	2dmreze	256	32	4	5
101	2dmreze	256	32	5	9
102	2dmreze	256	32	6	4
103	2dmreze	256	32	7	9
104	2dmreze	256	32	8	2
105	2dmreze	256	32	9	16
106	2dmreze	256	32	10	5
107	2dmreze	256	32	11	11
108	2dmreze	256	32	12	11
109	2dmreze	256	32	13	5
110	2dmreze	256	32	14	12
111	2dmreze	256	32	15	2
112	2dmreze	256	32	16	6
113	2dmreze	256	32	17	7
114	2dmreze	256	32	18	5
115	2dmreze	256	32	19	13
116	2dmreze	256	32	20	13
117	2dmreze	256	32	21	24
118	2dmreze	256	32	22	10
119	2dmreze	256	32	23	11
120	2dmreze	256	32	24	7
121	2dmreze	256	32	25	8
122	2dmreze	256	32	26	3
123	2dmreze	256	32	27	14
124	2dmreze	256	32	28	10
125	2dmreze	256	32	29	20
126	2dmreze	256	32	30	19
127	2dmreze	256	32	31	3
128	2dmreze	256	32	0	22
129	2dmreze	256	32	1	6
130	2dmreze	256	32	2	2
131	2dmreze	256	32	3	6
132	2dmreze	256	32	4	12
133	2dmreze	256	32	5	5
134	2dmreze	256	32	6	9
135	2dmreze	256	32	7	10
136	2dmreze	256	32	8	11
137	2dmreze	256	32	9	22
138	2dmreze	256	32	10	15
139	2dmreze	256	32	11	11
140	2dmreze	256	32	12	1
141	2dmreze	256	32	13	10
142	2dmreze	256	32	14	9
143	2dmreze	256	32	15	6
144	2dmreze	256	32	16	5
145	2dmreze	256	32	17	14
146	2dmreze	256	32	18	9
147	2dmreze	256	32	19	10
148	2dmreze	256	32	20	10
149	2dmreze	256	32	21	15
150	2dmreze	256	32	22	11
151	2dmreze	256	32	23	10
152	2dmreze	256	32	24	7
153	2dmreze	256	32	25	8
154	2dmreze	256	32	26	13
155	2dmreze	256	32	27	9
156	2dmreze	256	32	28	8
157	2dmreze	256	32	29	1
158	2dmreze	256	32	30	7
159	2dmreze	256	32	31	6
160	2dmreze	256	32	0	7
161	2dmreze	256	32	1	9
162	2dmreze	256	32	2	5
163	2dmreze	256	32	3	7
164	2dmreze	256	32	4	5
165	2dmreze	256	32	5	6
166	2dmreze	256	32	6	8
167	2dmreze	256	32	7	15
168	2dmreze	256	32	8	5
169	2dmreze	256	32	9	9
170	2dmreze	256	32	10	12
171	2dmreze	256	32	11	11
172	2dmreze	256	32	12	16
173	2dmreze	256	32	13	13
174	2dmreze	256	32	14	10
175	2dmreze	256	32	15	9
176	2dmreze	256	32	16	5
177	2dmreze	256	32	17	10
178	2dmreze	256	32	18	6
179	2dmreze	256	32	19	9
180	2dmreze	256	32	20	10
181	2dmreze	256	32	21	8
182	2dmreze	256	32	22	9
183	2dmreze	256	32	23	14
184	2dmreze	256	32	24	14
185	2dmreze	256	32	25	11
186	2dmreze	256	32	26	9
187	2dmreze	256	32	27	23
188	2dmreze	256	32	28	5
189	2dmreze	256	32	29	2
190	2dmreze	256	32	30	7
191	2dmreze	256	32	31	7
192	2dmreze	256	32	0	11
193	2dmreze	256	32	1	9
194	2dmreze	256	32	2	15
195	2dmreze	256	32	3	14
196	2dmreze	256	32	4	10
197	2dmreze	256	32	5	21
198	2dmreze	256	32	6	4
199	2dmreze	256	32	7	7
200	2dmreze	256	32	8	3
201	2dmreze	256	32	9	14
202	2dmreze	256	32	10	14
203	2dmreze	256	32	11	3
204	2dmreze	256	32	12	6
205	2dmreze	256	32	13	7
206	2dmreze	256	32	14	19
207	2dmreze	256	32	15	18
208	2dmreze	256	32	16	3
209	2dmreze	256	32	17	1
210	2dmreze	256	32	18	10
211	2dmreze	256	32	19	9
212	2dmreze	256	32	20	11
213	2dmreze	256	32	21	14
214	2dmreze	256	32	22	11
215	2dmreze	256	32	23	6
216	2dmreze	256	32	24	11
217	2dmreze	256	32	25	9
218	2dmreze	256	32	26	10
219	2dmreze	256	32	27	9
220	2dmreze	256	32	28	7
221	2dmreze	256	32	29	15
222	2dmreze	256	32	30	5
223	2dmreze	256	32	31	6
224	2dmreze	256	32	0	13
225	2dmreze	256	32	1	22
226	2dmreze	256	32	2	3
227	2dmreze	256	32	3	20
228	2dmreze	256	32	4	16
229	2dmreze	256	32	5	8
230	2dmreze	256	32	6	3
231	2dmreze	256	32	7	15
232	2dmreze	256	32	8	15
233	2dmreze	256	32	9	14
234	2dmreze	256	32	10	7
235	2dmreze	256	32	11	14
236	2dmreze	256	32	12	6
237	2dmreze	256	32	13	4
238	2dmreze	256	32	14	7
239	2dmreze	256	32	15	10
240	2dmreze	256	32	16	11
241	2dmreze	256	32	17	12
242	2dmreze	256	32	18	13
243	2dmreze	256	32	19	2
244	2dmreze	256	32	20	4
245	2dmreze	256	32	21	9
246	2dmreze	256	32	22	6
247	2dmreze	256	32	23	6
248	2dmreze	256	32	24	17
249	2dmreze	256	32	25	6
250	2dmreze	256	32	26	9
251	2dmreze	256	32	27	11
252	2dmreze	256	32	28	3
253	2dmreze	256	32	29	20
254	2dmreze	256	32	30	3
255	2dmreze	256	32	31	8
256	2dmreze	256	32	0	5
257	2dmreze	256	32	1	10
258	2dmreze	256	32	2	13
259	2dmreze	256	32	3	10
260	2dmreze	256	32	4	3
261	2dmreze	256	32	5	11
262	2dmreze	256	32	6	4
263	2dmreze	256	32	7	15
264	2dmreze	256	32	8	8
265	2dmreze	256	32	9	18
266	2dmreze	256	32	10	13
267	2dmreze	256	32	11	11
268	2dmreze	256	32	12	12
269	2dmreze	256	32	13	3
270	2dmreze	256	32	14	13
271	2dmreze	256	32	15	12
272	2dmreze	256	32	16	8
273	2dmreze	256	32	17	7
274	2dmreze	256	32	18	7
275	2dmreze	256	32	19	6
276	2dmreze	256	32	20	9
277	2dmreze	256	32	21	6
278	2dmreze	256	32	22	12
279	2dmreze	256	32	23	14
280	2dmreze	256	32	24	13
281	2dmreze	256	32	25	10
282	2dmreze	256	32	26	8
283	2dmreze	256	32	27	3
284	2dmreze	256	32	28	12
285	2dmreze	256	32	29	12
286	2dmreze	256	32	30	4
287	2dmreze	256	32	31	8
288	2dmreze	256	32	0	5
289	2dmreze	256	32	1	9
290	2dmreze	256	32	2	11
291	2dmreze	256	32	3	4
292	2dmreze	256	32	4	9
293	2dmreze	256	32	5	12
294	2dmreze	256	32	6	7
295	2dmreze	256	32	7	16
296	2dmreze	256	32	8	6
297	2dmreze	256	32	9	11
298	2dmreze	256	32	10	9
299	2dmreze	256	32	11	8
300	2dmreze	256	32	12	13
301	2dmreze	256	32	13	10
302	2dmreze	256	32	14	21
303	2dmreze	256	32	15	8
304	2dmreze	256	32	16	4
305	2dmreze	256	32	17	6
306	2dmreze	256	32	18	18
307	2dmreze	256	32	19	6
308	2dmreze	256	32	20	5
309	2dmreze	256	32	21	8
310	2dmreze	256	32	22	15
311	2dmreze	256	32	23	9
312	2dmreze	256	32	24	7
313	2dmreze	256	32	25	7
314	2dmreze	256	32	26	8
315	2dmreze	256	32	27	7
316	2dmreze	256	32	28	2
317	2dmreze	256	32	29	17
318	2dmreze	256	32	30	9
319	2dmreze	256	32	31	11
320	2dmreze	256	32	0	4
321	2dmreze	256	32	1	12
322	2dmreze	256	32	2	9
323	2dmreze	256	32	3	5
324	2dmreze	256	32	4	7
325	2dmreze	256	32	5	6
326	2dmreze	256	32	6	4
327	2dmreze	256	32	7	15
328	2dmreze	256	32	8	5
329	2dmreze	256	32	9	10
330	2dmreze	256	32	10	7
331	2dmreze	256	32	11	15
332	2dmreze	256	32	12	10
333	2dmreze	256	32	13	14
334	2dmreze	256	32	14	7
335	2dmreze	256	32	15	7
336	2dmreze	256	32	16	3
337	2dmreze	256	32	17	7
338	2dmreze	256	32	18	16
339	2dmreze	256	32	19	13
340	2dmreze	256	32	20	12
341	2dmreze	256	32	21	13
342	2dmreze	256	32	22	6
343	2dmreze	256	32	23	13
344	2dmreze	256	32	24	7
345	2dmreze	256	32	25	6
346	2dmreze	256	32	26	15
347	2dmreze	256	32	27	15
348	2dmreze	256	32	28	9
349	2dmreze	256	32	29	10
350	2dmreze	256	32	30	14
351	2dmreze	256	32	31	6
352	2dmreze	256	32	0	6
353	2dmreze	256	32	1	10
354	2dmreze	256	32	2	10
355	2dmreze	256	32	3	3
356	2dmreze	256	32	4	8
357	2dmreze	256	32	5	15
358	2dmreze	256	32	6	17
359	2dmreze	256	32	7	6
360	2dmreze	256	32	8	10
361	2dmreze	256	32	9	10
362	2dmreze	256	32	10	10
363	2dmreze	256	32	11	16
364	2dmreze	256	32	12	14
365	2dmreze	256	32	13	16
366	2dmreze	256	32	14	5
367	2dmreze	256	32	15	7
368	2dmreze	256	32	16	9
369	2dmreze	256	32	17	8
370	2dmreze	256	32	18	12
371	2dmreze	256	32	19	11
372	2dmreze	256	32	20	8
373	2dmreze	256	32	21	8
374	2dmreze	256	32	22	7
375	2dmreze	256	32	23	18
376	2dmreze	256	32	24	14
377	2dmreze	256	32	25	4
378	2dmreze	256	32	26	11
379	2dmreze	256	32	27	20
380	2dmreze	256	32	28	5
381	2dmreze	256	32	29	15
382	2dmreze	256	32	30	6
383	2dmreze	256	32	31	10
384	2dmreze	256	32	0	5
385	2dmreze	256	32	1	6
386	2dmreze	256	32	2	7
387	2dmreze	256	32	3	18
388	2dmreze	256	32	4	6
389	2dmreze	256	32	5	15
390	2dmreze	256	32	6	8
391	2dmreze	256	32	7	10
392	2dmreze	256	32	8	6
393	2dmreze	256	32	9	11
394	2dmreze	256	32	10	4
395	2dmreze	256	32	11	8
396	2dmreze	256	32	12	6
397	2dmreze	256	32	13	4
398	2dmreze	256	32	14	14
399	2dmreze	256	32	15	17
400	2dmreze	256	32	16	9
401	2dmreze	256	32	17	14
402	2dmreze	256	32	18	11
403	2dmreze	256	32	19	7
404	2dmreze	256	32	20	4
405	2dmreze	256	32	21	6
406	2dmreze	256	32	22	19
407	2dmreze	256	32	23	12
408	2dmreze	256	32	24	14
409	2dmreze	256	32	25	4
410	2dmreze	256	32	26	6
411	2dmreze	256	32	27	9
