ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	inf2dmreze	64	8	0	9
1	inf2dmreze	64	8	1	12
2	inf2dmreze	64	8	2	11
3	inf2dmreze	64	8	3	11
4	inf2dmreze	64	8	4	11
5	inf2dmreze	64	8	5	6
6	inf2dmreze	64	8	6	12
7	inf2dmreze	64	8	7	10
8	inf2dmreze	64	8	0	14
9	inf2dmreze	64	8	1	9
10	inf2dmreze	64	8	2	7
11	inf2dmreze	64	8	3	17
12	inf2dmreze	64	8	4	9
13	inf2dmreze	64	8	5	12
14	inf2dmreze	64	8	6	11
15	inf2dmreze	64	8	7	5
16	inf2dmreze	64	8	0	7
17	inf2dmreze	64	8	1	9
18	inf2dmreze	64	8	2	11
19	inf2dmreze	64	8	3	4
20	inf2dmreze	64	8	4	4
21	inf2dmreze	64	8	5	13
22	inf2dmreze	64	8	6	15
23	inf2dmreze	64	8	7	12
24	inf2dmreze	64	8	0	8
25	inf2dmreze	64	8	1	12
26	inf2dmreze	64	8	2	5
27	inf2dmreze	64	8	3	10
28	inf2dmreze	64	8	4	13
29	inf2dmreze	64	8	5	9
30	inf2dmreze	64	8	6	13
31	inf2dmreze	64	8	7	13
32	inf2dmreze	64	8	0	7
33	inf2dmreze	64	8	1	7
34	inf2dmreze	64	8	2	10
35	inf2dmreze	64	8	3	8
36	inf2dmreze	64	8	4	6
37	inf2dmreze	64	8	5	11
38	inf2dmreze	64	8	6	9
39	inf2dmreze	64	8	7	10
40	inf2dmreze	64	8	0	10
41	inf2dmreze	64	8	1	12
42	inf2dmreze	64	8	2	13
43	inf2dmreze	64	8	3	8
44	inf2dmreze	64	8	4	14
45	inf2dmreze	64	8	5	9
46	inf2dmreze	64	8	6	15
47	inf2dmreze	64	8	7	5
48	inf2dmreze	64	8	0	12
49	inf2dmreze	64	8	1	8
50	inf2dmreze	64	8	2	10
51	inf2dmreze	64	8	3	10
52	inf2dmreze	64	8	4	8
53	inf2dmreze	64	8	5	7
54	inf2dmreze	64	8	6	7
55	inf2dmreze	64	8	7	13
56	inf2dmreze	64	8	0	14
57	inf2dmreze	64	8	1	6
58	inf2dmreze	64	8	2	11
59	inf2dmreze	64	8	3	13
60	inf2dmreze	64	8	4	8
61	inf2dmreze	64	8	5	9
62	inf2dmreze	64	8	6	7
63	inf2dmreze	64	8	7	6
64	inf2dmreze	64	8	0	8
65	inf2dmreze	64	8	1	11
66	inf2dmreze	64	8	2	9
67	inf2dmreze	64	8	3	9
68	inf2dmreze	64	8	4	8
69	inf2dmreze	64	8	5	12
70	inf2dmreze	64	8	6	12
71	inf2dmreze	64	8	7	9
72	inf2dmreze	64	8	0	19
73	inf2dmreze	64	8	1	15
74	inf2dmreze	64	8	2	15
75	inf2dmreze	64	8	3	6
76	inf2dmreze	64	8	4	5
77	inf2dmreze	64	8	5	13
78	inf2dmreze	64	8	6	16
79	inf2dmreze	64	8	7	21
