ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	inf2dmreze	256	32	0	6
1	inf2dmreze	256	32	1	13
2	inf2dmreze	256	32	2	12
3	inf2dmreze	256	32	3	8
4	inf2dmreze	256	32	4	9
5	inf2dmreze	256	32	5	10
6	inf2dmreze	256	32	6	12
7	inf2dmreze	256	32	7	13
8	inf2dmreze	256	32	8	7
9	inf2dmreze	256	32	9	3
10	inf2dmreze	256	32	10	9
11	inf2dmreze	256	32	11	9
12	inf2dmreze	256	32	12	11
13	inf2dmreze	256	32	13	12
14	inf2dmreze	256	32	14	14
15	inf2dmreze	256	32	15	8
16	inf2dmreze	256	32	16	7
17	inf2dmreze	256	32	17	6
18	inf2dmreze	256	32	18	9
19	inf2dmreze	256	32	19	4
20	inf2dmreze	256	32	20	10
21	inf2dmreze	256	32	21	11
22	inf2dmreze	256	32	22	5
23	inf2dmreze	256	32	23	9
24	inf2dmreze	256	32	24	10
25	inf2dmreze	256	32	25	10
26	inf2dmreze	256	32	26	13
27	inf2dmreze	256	32	27	8
28	inf2dmreze	256	32	28	8
29	inf2dmreze	256	32	29	14
30	inf2dmreze	256	32	30	11
31	inf2dmreze	256	32	31	10
32	inf2dmreze	256	32	0	8
33	inf2dmreze	256	32	1	9
34	inf2dmreze	256	32	2	16
35	inf2dmreze	256	32	3	10
36	inf2dmreze	256	32	4	11
37	inf2dmreze	256	32	5	8
38	inf2dmreze	256	32	6	7
39	inf2dmreze	256	32	7	21
40	inf2dmreze	256	32	8	10
41	inf2dmreze	256	32	9	13
42	inf2dmreze	256	32	10	10
43	inf2dmreze	256	32	11	10
44	inf2dmreze	256	32	12	6
45	inf2dmreze	256	32	13	8
46	inf2dmreze	256	32	14	10
47	inf2dmreze	256	32	15	8
48	inf2dmreze	256	32	16	18
49	inf2dmreze	256	32	17	11
50	inf2dmreze	256	32	18	15
51	inf2dmreze	256	32	19	9
52	inf2dmreze	256	32	20	8
53	inf2dmreze	256	32	21	9
54	inf2dmreze	256	32	22	7
55	inf2dmreze	256	32	23	8
56	inf2dmreze	256	32	24	10
57	inf2dmreze	256	32	25	10
58	inf2dmreze	256	32	26	11
59	inf2dmreze	256	32	27	9
60	inf2dmreze	256	32	28	18
61	inf2dmreze	256	32	29	6
62	inf2dmreze	256	32	30	6
63	inf2dmreze	256	32	31	15
64	inf2dmreze	256	32	0	13
65	inf2dmreze	256	32	1	8
66	inf2dmreze	256	32	2	7
67	inf2dmreze	256	32	3	21
68	inf2dmreze	256	32	4	8
69	inf2dmreze	256	32	5	8
70	inf2dmreze	256	32	6	12
71	inf2dmreze	256	32	7	8
72	inf2dmreze	256	32	8	11
73	inf2dmreze	256	32	9	4
74	inf2dmreze	256	32	10	8
75	inf2dmreze	256	32	11	11
76	inf2dmreze	256	32	12	9
77	inf2dmreze	256	32	13	5
78	inf2dmreze	256	32	14	7
79	inf2dmreze	256	32	15	15
80	inf2dmreze	256	32	16	11
81	inf2dmreze	256	32	17	15
82	inf2dmreze	256	32	18	15
83	inf2dmreze	256	32	19	5
84	inf2dmreze	256	32	20	12
85	inf2dmreze	256	32	21	13
86	inf2dmreze	256	32	22	10
87	inf2dmreze	256	32	23	12
88	inf2dmreze	256	32	24	9
89	inf2dmreze	256	32	25	3
90	inf2dmreze	256	32	26	13
91	inf2dmreze	256	32	27	6
92	inf2dmreze	256	32	28	10
93	inf2dmreze	256	32	29	11
94	inf2dmreze	256	32	30	11
95	inf2dmreze	256	32	31	8
96	inf2dmreze	256	32	0	12
97	inf2dmreze	256	32	1	13
98	inf2dmreze	256	32	2	11
99	inf2dmreze	256	32	3	12
100	inf2dmreze	256	32	4	8
101	inf2dmreze	256	32	5	5
102	inf2dmreze	256	32	6	15
103	inf2dmreze	256	32	7	16
104	inf2dmreze	256	32	8	5
105	inf2dmreze	256	32	9	12
106	inf2dmreze	256	32	10	3
107	inf2dmreze	256	32	11	10
108	inf2dmreze	256	32	12	9
109	inf2dmreze	256	32	13	20
110	inf2dmreze	256	32	14	13
111	inf2dmreze	256	32	15	8
112	inf2dmreze	256	32	16	11
113	inf2dmreze	256	32	17	6
114	inf2dmreze	256	32	18	5
115	inf2dmreze	256	32	19	16
116	inf2dmreze	256	32	20	15
117	inf2dmreze	256	32	21	17
118	inf2dmreze	256	32	22	8
119	inf2dmreze	256	32	23	4
120	inf2dmreze	256	32	24	7
121	inf2dmreze	256	32	25	9
122	inf2dmreze	256	32	26	3
123	inf2dmreze	256	32	27	14
124	inf2dmreze	256	32	28	11
125	inf2dmreze	256	32	29	17
126	inf2dmreze	256	32	30	4
127	inf2dmreze	256	32	31	15
128	inf2dmreze	256	32	0	11
129	inf2dmreze	256	32	1	6
130	inf2dmreze	256	32	2	7
131	inf2dmreze	256	32	3	9
132	inf2dmreze	256	32	4	17
133	inf2dmreze	256	32	5	10
134	inf2dmreze	256	32	6	6
135	inf2dmreze	256	32	7	18
136	inf2dmreze	256	32	8	7
137	inf2dmreze	256	32	9	3
138	inf2dmreze	256	32	10	8
139	inf2dmreze	256	32	11	10
140	inf2dmreze	256	32	12	4
141	inf2dmreze	256	32	13	8
142	inf2dmreze	256	32	14	14
143	inf2dmreze	256	32	15	8
144	inf2dmreze	256	32	16	7
145	inf2dmreze	256	32	17	8
146	inf2dmreze	256	32	18	7
147	inf2dmreze	256	32	19	8
148	inf2dmreze	256	32	20	9
149	inf2dmreze	256	32	21	12
150	inf2dmreze	256	32	22	6
151	inf2dmreze	256	32	23	5
152	inf2dmreze	256	32	24	18
153	inf2dmreze	256	32	25	15
154	inf2dmreze	256	32	26	19
155	inf2dmreze	256	32	27	8
156	inf2dmreze	256	32	28	7
157	inf2dmreze	256	32	29	7
158	inf2dmreze	256	32	30	20
159	inf2dmreze	256	32	31	9
160	inf2dmreze	256	32	0	11
161	inf2dmreze	256	32	1	15
162	inf2dmreze	256	32	2	7
163	inf2dmreze	256	32	3	14
164	inf2dmreze	256	32	4	21
165	inf2dmreze	256	32	5	8
166	inf2dmreze	256	32	6	10
167	inf2dmreze	256	32	7	11
168	inf2dmreze	256	32	8	10
169	inf2dmreze	256	32	9	15
170	inf2dmreze	256	32	10	12
171	inf2dmreze	256	32	11	19
172	inf2dmreze	256	32	12	3
173	inf2dmreze	256	32	13	8
174	inf2dmreze	256	32	14	7
175	inf2dmreze	256	32	15	6
176	inf2dmreze	256	32	16	13
