ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	inf2dmreze	1024	128	0	5
1	inf2dmreze	1024	128	1	10
2	inf2dmreze	1024	128	2	12
3	inf2dmreze	1024	128	3	10
4	inf2dmreze	1024	128	4	6
5	inf2dmreze	1024	128	5	7
6	inf2dmreze	1024	128	6	11
7	inf2dmreze	1024	128	7	14
8	inf2dmreze	1024	128	8	14
9	inf2dmreze	1024	128	9	10
10	inf2dmreze	1024	128	10	8
11	inf2dmreze	1024	128	11	6
12	inf2dmreze	1024	128	12	8
13	inf2dmreze	1024	128	13	14
14	inf2dmreze	1024	128	14	3
15	inf2dmreze	1024	128	15	9
16	inf2dmreze	1024	128	16	10
17	inf2dmreze	1024	128	17	7
18	inf2dmreze	1024	128	18	14
19	inf2dmreze	1024	128	19	9
20	inf2dmreze	1024	128	20	7
21	inf2dmreze	1024	128	21	14
22	inf2dmreze	1024	128	22	10
23	inf2dmreze	1024	128	23	15
24	inf2dmreze	1024	128	24	11
25	inf2dmreze	1024	128	25	14
26	inf2dmreze	1024	128	26	7
27	inf2dmreze	1024	128	27	10
28	inf2dmreze	1024	128	28	19
29	inf2dmreze	1024	128	29	9
30	inf2dmreze	1024	128	30	12
31	inf2dmreze	1024	128	31	7
32	inf2dmreze	1024	128	32	14
33	inf2dmreze	1024	128	33	6
34	inf2dmreze	1024	128	34	4
35	inf2dmreze	1024	128	35	6
36	inf2dmreze	1024	128	36	9
37	inf2dmreze	1024	128	37	8
38	inf2dmreze	1024	128	38	10
39	inf2dmreze	1024	128	39	16
40	inf2dmreze	1024	128	40	21
41	inf2dmreze	1024	128	41	11
42	inf2dmreze	1024	128	42	12
43	inf2dmreze	1024	128	43	13
44	inf2dmreze	1024	128	44	11
45	inf2dmreze	1024	128	45	10
46	inf2dmreze	1024	128	46	3
47	inf2dmreze	1024	128	47	10
48	inf2dmreze	1024	128	48	3
49	inf2dmreze	1024	128	49	17
50	inf2dmreze	1024	128	50	15
51	inf2dmreze	1024	128	51	3
52	inf2dmreze	1024	128	52	7
53	inf2dmreze	1024	128	53	7
