ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	binomski	350	18	0	25
1	binomski	350	18	1	25
2	binomski	350	18	2	15
3	binomski	350	18	3	6
4	binomski	350	18	4	63
5	binomski	350	18	5	78
6	binomski	350	18	6	0
7	binomski	350	18	7	6
8	binomski	350	18	8	61
9	binomski	350	18	9	0
10	binomski	350	18	10	15
11	binomski	350	18	11	15
12	binomski	350	18	12	14
13	binomski	350	18	13	14
14	binomski	350	18	14	0
15	binomski	350	18	15	15
16	binomski	350	18	16	4
17	binomski	350	18	17	15
18	binomski	350	28	0	7
19	binomski	350	28	1	5
20	binomski	350	28	2	6
21	binomski	350	28	3	7
22	binomski	350	28	4	5
23	binomski	350	28	5	5
24	binomski	350	28	6	14
25	binomski	350	28	7	6
26	binomski	350	28	8	15
27	binomski	350	28	9	30
28	binomski	350	28	10	15
29	binomski	350	28	11	3
30	binomski	350	28	12	15
31	binomski	350	28	13	5
32	binomski	350	28	14	6
33	binomski	350	28	15	5
34	binomski	350	28	16	32
35	binomski	350	28	17	0
36	binomski	350	28	18	5
37	binomski	350	28	19	6
38	binomski	350	28	20	2
39	binomski	350	28	21	103
40	binomski	350	28	22	30
41	binomski	350	28	23	14
42	binomski	350	28	24	44
43	binomski	350	28	25	6
44	binomski	350	28	26	8
45	binomski	350	28	27	14
46	binomski	350	38	0	2
47	binomski	350	38	1	9
48	binomski	350	38	2	8
49	binomski	350	38	3	3
50	binomski	350	38	4	2
51	binomski	350	38	5	3
52	binomski	350	38	6	26
53	binomski	350	38	7	1
54	binomski	350	38	8	22
55	binomski	350	38	9	6
56	binomski	350	38	10	6
57	binomski	350	38	11	14
58	binomski	350	38	12	7
59	binomski	350	38	13	6
60	binomski	350	38	14	14
61	binomski	350	38	15	2
62	binomski	350	38	16	2
63	binomski	350	38	17	15
64	binomski	350	38	18	7
65	binomski	350	38	19	6
66	binomski	350	38	20	2
67	binomski	350	38	21	14
68	binomski	350	38	22	15
69	binomski	350	38	23	1
