ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	cikel	50	1	0	49
1	cikel	50	1	0	49
2	cikel	50	1	0	49
3	cikel	50	2	0	34
4	cikel	50	2	1	30
5	cikel	50	1	0	49
6	cikel	50	2	0	48
7	cikel	50	2	1	48
8	cikel	50	1	0	49
9	cikel	50	2	0	31
10	cikel	50	2	1	17
11	cikel	50	3	0	43
12	cikel	50	3	1	2
13	cikel	50	3	2	2
14	cikel	50	1	0	49
15	cikel	50	2	0	6
16	cikel	50	2	1	42
17	cikel	50	3	0	11
18	cikel	50	3	1	2
19	cikel	50	3	2	42
20	cikel	50	1	0	49
21	cikel	50	2	0	18
22	cikel	50	2	1	31
23	cikel	50	3	0	18
24	cikel	50	3	1	24
25	cikel	50	3	2	24
26	cikel	50	4	0	27
27	cikel	50	4	1	6
28	cikel	50	4	2	6
29	cikel	50	4	3	20
30	cikel	50	1	0	49
31	cikel	50	2	0	9
32	cikel	50	2	1	39
33	cikel	50	3	0	16
34	cikel	50	3	1	30
35	cikel	50	3	2	5
36	cikel	50	4	0	9
37	cikel	50	4	1	14
38	cikel	50	4	2	6
39	cikel	50	4	3	18
40	cikel	50	1	0	49
41	cikel	50	2	0	18
42	cikel	50	2	1	32
43	cikel	50	3	0	15
44	cikel	50	3	1	18
45	cikel	50	3	2	15
46	cikel	50	4	0	2
47	cikel	50	4	1	5
48	cikel	50	4	2	37
49	cikel	50	4	3	3
50	cikel	50	5	0	20
51	cikel	50	5	1	9
52	cikel	50	5	2	8
53	cikel	50	5	3	6
54	cikel	50	5	4	2
55	cikel	50	1	0	49
56	cikel	50	2	0	34
57	cikel	50	2	1	14
58	cikel	50	3	0	5
59	cikel	50	3	1	31
60	cikel	50	3	2	11
61	cikel	50	4	0	14
62	cikel	50	4	1	0
63	cikel	50	4	2	15
64	cikel	50	4	3	18
65	cikel	50	5	0	8
66	cikel	50	5	1	7
67	cikel	50	5	2	7
68	cikel	50	5	3	15
69	cikel	50	5	4	11
70	cikel	50	2	0	6
71	cikel	50	2	1	42
72	cikel	50	3	0	2
73	cikel	50	3	1	39
74	cikel	50	3	2	6
75	cikel	50	4	0	33
76	cikel	50	4	1	14
77	cikel	50	4	2	2
78	cikel	50	4	3	5
79	cikel	50	5	0	0
80	cikel	50	5	1	6
81	cikel	50	5	2	6
82	cikel	50	5	3	31
83	cikel	50	5	4	6
84	cikel	50	6	0	2
85	cikel	50	6	1	2
86	cikel	50	6	2	0
87	cikel	50	6	3	36
88	cikel	50	6	4	3
89	cikel	50	6	5	16
90	cikel	50	2	0	34
91	cikel	50	2	1	34
92	cikel	50	3	0	14
93	cikel	50	3	1	33
94	cikel	50	3	2	2
95	cikel	50	4	0	31
96	cikel	50	4	1	2
97	cikel	50	4	2	11
98	cikel	50	4	3	2
99	cikel	50	5	0	9
100	cikel	50	5	1	28
101	cikel	50	5	2	11
102	cikel	50	5	3	2
103	cikel	50	5	4	2
104	cikel	50	6	0	5
105	cikel	50	6	1	6
106	cikel	50	6	2	11
107	cikel	50	6	3	15
108	cikel	50	6	4	2
109	cikel	50	6	5	6
110	cikel	50	2	0	42
111	cikel	50	2	1	6
112	cikel	50	3	0	18
113	cikel	50	3	1	17
114	cikel	50	3	2	17
115	cikel	50	4	0	33
116	cikel	50	4	1	2
117	cikel	50	4	2	27
118	cikel	50	4	3	2
119	cikel	50	5	0	25
120	cikel	50	5	1	6
121	cikel	50	5	2	6
122	cikel	50	5	3	8
123	cikel	50	5	4	1
124	cikel	50	6	0	6
125	cikel	50	6	1	17
126	cikel	50	6	2	14
127	cikel	50	6	3	6
128	cikel	50	6	4	6
129	cikel	50	6	5	7
130	cikel	50	7	0	12
131	cikel	50	7	1	3
132	cikel	50	7	2	2
133	cikel	50	7	3	18
134	cikel	50	7	4	3
135	cikel	50	7	5	6
136	cikel	50	7	6	14
137	cikel	50	2	0	17
138	cikel	50	2	1	39
139	cikel	50	3	0	30
140	cikel	50	3	1	9
141	cikel	50	3	2	24
142	cikel	50	4	0	14
143	cikel	50	4	1	9
144	cikel	50	4	2	16
145	cikel	50	4	3	11
146	cikel	50	5	0	3
147	cikel	50	5	1	5
148	cikel	50	5	2	6
149	cikel	50	5	3	33
150	cikel	50	5	4	0
151	cikel	50	6	0	15
152	cikel	50	6	1	14
153	cikel	50	6	2	22
154	cikel	50	6	3	7
155	cikel	50	6	4	7
156	cikel	50	6	5	2
157	cikel	50	7	0	0
158	cikel	50	7	1	10
159	cikel	50	7	2	5
160	cikel	50	7	3	14
161	cikel	50	7	4	11
162	cikel	50	7	5	18
163	cikel	50	7	6	2
164	cikel	50	2	0	31
165	cikel	50	2	1	18
166	cikel	50	3	0	17
167	cikel	50	3	1	28
168	cikel	50	3	2	6
169	cikel	50	4	0	17
170	cikel	50	4	1	14
171	cikel	50	4	2	2
172	cikel	50	4	3	15
173	cikel	50	5	0	2
174	cikel	50	5	1	27
175	cikel	50	5	2	13
176	cikel	50	5	3	13
177	cikel	50	5	4	3
178	cikel	50	6	0	15
