ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	binomski	75	1	0	74
1	binomski	75	1	0	74
2	binomski	75	1	0	74
3	binomski	75	2	0	31
4	binomski	75	2	1	43
5	binomski	75	1	0	74
6	binomski	75	2	0	30
7	binomski	75	2	1	43
8	binomski	75	1	0	74
9	binomski	75	2	0	26
10	binomski	75	2	1	47
11	binomski	75	3	0	14
12	binomski	75	3	1	42
13	binomski	75	3	2	32
14	binomski	75	1	0	74
15	binomski	75	2	0	6
16	binomski	75	2	1	67
17	binomski	75	3	0	44
18	binomski	75	3	1	6
19	binomski	75	3	2	26
20	binomski	75	1	0	74
21	binomski	75	2	0	67
22	binomski	75	2	1	14
23	binomski	75	3	0	14
24	binomski	75	3	1	2
25	binomski	75	3	2	56
26	binomski	75	4	0	9
27	binomski	75	4	1	28
28	binomski	75	4	2	31
29	binomski	75	4	3	9
30	binomski	75	1	0	74
31	binomski	75	2	0	67
32	binomski	75	2	1	6
33	binomski	75	3	0	31
34	binomski	75	3	1	31
35	binomski	75	3	2	27
36	binomski	75	4	0	25
37	binomski	75	4	1	14
38	binomski	75	4	2	14
39	binomski	75	4	3	26
40	binomski	75	1	0	74
41	binomski	75	2	0	59
42	binomski	75	2	1	14
43	binomski	75	3	0	14
44	binomski	75	3	1	60
45	binomski	75	3	2	6
46	binomski	75	4	0	49
47	binomski	75	4	1	14
48	binomski	75	4	2	11
49	binomski	75	4	3	6
50	binomski	75	5	0	14
51	binomski	75	5	1	24
52	binomski	75	5	2	2
53	binomski	75	5	3	6
54	binomski	75	5	4	28
55	binomski	75	1	0	74
56	binomski	75	2	0	2
57	binomski	75	2	1	71
58	binomski	75	3	0	26
59	binomski	75	3	1	40
60	binomski	75	3	2	40
61	binomski	75	4	0	2
62	binomski	75	4	1	58
63	binomski	75	4	2	56
64	binomski	75	4	3	56
65	binomski	75	5	0	33
66	binomski	75	5	1	6
67	binomski	75	5	2	14
68	binomski	75	5	3	14
69	binomski	75	5	4	35
70	binomski	75	2	0	43
71	binomski	75	2	1	31
72	binomski	75	3	0	30
73	binomski	75	3	1	52
74	binomski	75	3	2	14
75	binomski	75	4	0	39
76	binomski	75	4	1	32
77	binomski	75	4	2	39
78	binomski	75	4	3	32
79	binomski	75	5	0	36
80	binomski	75	5	1	16
81	binomski	75	5	2	2
82	binomski	75	5	3	14
83	binomski	75	5	4	11
84	binomski	75	6	0	0
85	binomski	75	6	1	41
