ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	3dmreza	36	1	0	35
1	3dmreza	36	1	0	35
2	3dmreza	36	1	0	35
3	3dmreza	36	2	0	23
4	3dmreza	36	2	1	11
5	3dmreza	36	1	0	35
6	3dmreza	36	2	0	23
7	3dmreza	36	2	1	20
8	3dmreza	36	1	0	35
9	3dmreza	36	2	0	22
10	3dmreza	36	2	1	12
11	3dmreza	36	3	0	15
12	3dmreza	36	3	1	17
13	3dmreza	36	3	2	21
14	3dmreza	36	1	0	35
15	3dmreza	36	2	0	11
16	3dmreza	36	2	1	23
17	3dmreza	36	3	0	14
18	3dmreza	36	3	1	14
19	3dmreza	36	3	2	14
20	3dmreza	36	1	0	35
21	3dmreza	36	2	0	23
22	3dmreza	36	2	1	11
23	3dmreza	36	3	0	15
24	3dmreza	36	3	1	10
25	3dmreza	36	3	2	15
26	3dmreza	36	4	0	5
27	3dmreza	36	4	1	15
28	3dmreza	36	4	2	9
29	3dmreza	36	4	3	11
30	3dmreza	36	1	0	35
31	3dmreza	36	2	0	29
32	3dmreza	36	2	1	23
33	3dmreza	36	3	0	11
34	3dmreza	36	3	1	28
35	3dmreza	36	3	2	18
36	3dmreza	36	4	0	11
37	3dmreza	36	4	1	13
38	3dmreza	36	4	2	19
39	3dmreza	36	4	3	4
40	3dmreza	36	1	0	35
41	3dmreza	36	2	0	14
42	3dmreza	36	2	1	20
43	3dmreza	36	3	0	9
44	3dmreza	36	3	1	9
45	3dmreza	36	3	2	20
46	3dmreza	36	4	0	21
47	3dmreza	36	4	1	13
48	3dmreza	36	4	2	21
49	3dmreza	36	4	3	22
50	3dmreza	36	5	0	8
51	3dmreza	36	5	1	4
52	3dmreza	36	5	2	15
53	3dmreza	36	5	3	9
54	3dmreza	36	5	4	13
55	3dmreza	36	1	0	35
56	3dmreza	36	2	0	19
57	3dmreza	36	2	1	15
58	3dmreza	36	3	0	12
59	3dmreza	36	3	1	11
60	3dmreza	36	3	2	12
61	3dmreza	36	4	0	15
62	3dmreza	36	4	1	14
