ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	binomski	8	1	0	7
1	binomski	8	1	0	7
2	binomski	8	1	0	7
3	binomski	8	2	0	3
4	binomski	8	2	1	5
5	binomski	8	1	0	7
6	binomski	8	2	0	5
7	binomski	8	2	1	1
8	binomski	8	1	0	7
9	binomski	8	2	0	4
10	binomski	8	2	1	2
11	binomski	8	3	0	3
12	binomski	8	3	1	0
13	binomski	8	3	2	2
14	binomski	8	1	0	7
15	binomski	8	2	0	3
16	binomski	8	2	1	3
17	binomski	8	3	0	3
18	binomski	8	3	1	2
19	binomski	8	3	2	1
20	binomski	8	1	0	7
21	binomski	8	2	0	5
22	binomski	8	2	1	6
23	binomski	8	3	0	3
24	binomski	8	3	1	3
25	binomski	8	3	2	3
26	binomski	8	4	0	3
27	binomski	8	4	1	1
28	binomski	8	4	2	1
29	binomski	8	4	3	2
