ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	binomski	10	1	0	9
1	binomski	10	1	0	9
2	binomski	10	2	0	5
3	binomski	10	2	1	3
4	binomski	10	1	0	9
5	binomski	10	2	0	3
6	binomski	10	2	1	7
7	binomski	10	3	0	1
8	binomski	10	3	1	4
9	binomski	10	3	2	2
10	binomski	10	1	0	9
11	binomski	10	2	0	5
12	binomski	10	2	1	3
13	binomski	10	3	0	4
14	binomski	10	3	1	2
15	binomski	10	3	2	2
16	binomski	10	4	0	3
17	binomski	10	4	1	1
18	binomski	10	4	2	3
19	binomski	10	4	3	3
20	binomski	10	1	0	9
21	binomski	10	2	0	5
22	binomski	10	2	1	3
23	binomski	10	3	0	3
24	binomski	10	3	1	3
25	binomski	10	3	2	3
26	binomski	10	4	0	3
27	binomski	10	4	1	3
28	binomski	10	4	2	2
29	binomski	10	4	3	2
30	binomski	10	5	0	3
31	binomski	10	5	1	1
32	binomski	10	5	2	1
33	binomski	10	5	3	2
34	binomski	10	5	4	0
35	binomski	10	1	0	9
36	binomski	10	2	0	3
37	binomski	10	2	1	5
38	binomski	10	3	0	7
39	binomski	10	3	1	4
40	binomski	10	3	2	0
41	binomski	10	4	0	1
42	binomski	10	4	1	3
43	binomski	10	4	2	3
44	binomski	10	4	3	2
45	binomski	10	5	0	2
46	binomski	10	5	1	2
47	binomski	10	5	2	1
48	binomski	10	5	3	1
49	binomski	10	5	4	1
50	binomski	10	6	0	1
51	binomski	10	6	1	0
52	binomski	10	6	2	2
53	binomski	10	6	3	1
54	binomski	10	6	4	2
55	binomski	10	6	5	1
56	binomski	10	1	0	9
57	binomski	10	2	0	5
58	binomski	10	2	1	8
59	binomski	10	3	0	3
60	binomski	10	3	1	2
61	binomski	10	3	2	4
62	binomski	10	4	0	1
63	binomski	10	4	1	2
64	binomski	10	4	2	1
65	binomski	10	4	3	3
66	binomski	10	5	0	3
67	binomski	10	5	1	0
68	binomski	10	5	2	1
69	binomski	10	5	3	2
70	binomski	10	5	4	1
71	binomski	10	6	0	1
72	binomski	10	6	1	1
73	binomski	10	6	2	1
74	binomski	10	6	3	1
75	binomski	10	6	4	1
76	binomski	10	6	5	1
77	binomski	10	7	0	1
78	binomski	10	7	1	0
79	binomski	10	7	2	1
80	binomski	10	7	3	0
81	binomski	10	7	4	0
82	binomski	10	7	5	1
83	binomski	10	7	6	1
84	binomski	10	1	0	9
85	binomski	10	2	0	7
86	binomski	10	2	1	6
87	binomski	10	3	0	2
88	binomski	10	3	1	2
89	binomski	10	3	2	3
90	binomski	10	4	0	3
91	binomski	10	4	1	2
92	binomski	10	4	2	1
93	binomski	10	4	3	2
94	binomski	10	5	0	2
95	binomski	10	5	1	0
96	binomski	10	5	2	2
97	binomski	10	5	3	2
98	binomski	10	5	4	1
99	binomski	10	6	0	1
100	binomski	10	6	1	1
101	binomski	10	6	2	1
102	binomski	10	6	3	0
103	binomski	10	6	4	2
104	binomski	10	6	5	1
105	binomski	10	7	0	2
106	binomski	10	7	1	0
107	binomski	10	7	2	0
108	binomski	10	7	3	0
109	binomski	10	7	4	0
110	binomski	10	7	5	1
111	binomski	10	7	6	1
112	binomski	10	8	0	2
113	binomski	10	8	1	0
114	binomski	10	8	2	1
115	binomski	10	8	3	0
116	binomski	10	8	4	1
117	binomski	10	8	5	0
118	binomski	10	8	6	0
119	binomski	10	8	7	1
