ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	cikel	10	1	0	9
1	cikel	10	1	0	9
2	cikel	10	1	0	9
3	cikel	10	2	0	6
4	cikel	10	2	1	8
5	cikel	10	1	0	9
6	cikel	10	2	0	7
7	cikel	10	2	1	6
8	cikel	10	1	0	9
9	cikel	10	2	0	2
10	cikel	10	2	1	6
11	cikel	10	3	0	2
12	cikel	10	3	1	7
13	cikel	10	3	2	1
14	cikel	10	1	0	9
15	cikel	10	2	0	3
16	cikel	10	2	1	5
17	cikel	10	3	0	5
18	cikel	10	3	1	0
19	cikel	10	3	2	3
20	cikel	10	1	0	9
21	cikel	10	2	0	6
22	cikel	10	2	1	7
23	cikel	10	3	0	2
24	cikel	10	3	1	1
25	cikel	10	3	2	8
26	cikel	10	4	0	4
27	cikel	10	4	1	2
28	cikel	10	4	2	1
29	cikel	10	4	3	2
30	cikel	10	1	0	9
31	cikel	10	2	0	7
32	cikel	10	2	1	1
33	cikel	10	3	0	2
34	cikel	10	3	1	3
35	cikel	10	3	2	2
36	cikel	10	4	0	3
37	cikel	10	4	1	2
38	cikel	10	4	2	2
39	cikel	10	4	3	3
40	cikel	10	1	0	9
41	cikel	10	2	0	0
42	cikel	10	2	1	8
43	cikel	10	3	0	5
44	cikel	10	3	1	2
45	cikel	10	3	2	5
46	cikel	10	4	0	6
47	cikel	10	4	1	0
48	cikel	10	4	2	0
49	cikel	10	4	3	0
50	cikel	10	5	0	0
51	cikel	10	5	1	1
52	cikel	10	5	2	4
53	cikel	10	5	3	0
54	cikel	10	5	4	0
