ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	cikel	75	1	0	75
1	cikel	75	1	0	74
2	cikel	75	1	0	74
3	cikel	75	2	0	43
4	cikel	75	2	1	31
5	cikel	75	1	0	74
6	cikel	75	2	0	31
7	cikel	75	2	1	43
8	cikel	75	1	0	74
9	cikel	75	2	0	42
10	cikel	75	2	1	47
11	cikel	75	3	0	52
12	cikel	75	3	1	14
13	cikel	75	3	2	42
14	cikel	75	1	0	74
15	cikel	75	2	0	42
16	cikel	75	2	1	31
17	cikel	75	3	0	32
18	cikel	75	3	1	32
19	cikel	75	3	2	26
20	cikel	75	1	0	74
21	cikel	75	2	0	59
22	cikel	75	2	1	14
23	cikel	75	3	0	64
24	cikel	75	3	1	14
25	cikel	75	3	2	6
26	cikel	75	4	0	26
27	cikel	75	4	1	6
28	cikel	75	4	2	16
29	cikel	75	4	3	28
30	cikel	75	1	0	74
31	cikel	75	2	0	67
32	cikel	75	2	1	10
33	cikel	75	3	0	31
34	cikel	75	3	1	14
35	cikel	75	3	2	35
36	cikel	75	4	0	2
37	cikel	75	4	1	28
38	cikel	75	4	2	16
39	cikel	75	4	3	26
40	cikel	75	1	0	74
41	cikel	75	2	0	14
42	cikel	75	2	1	67
43	cikel	75	3	0	32
44	cikel	75	3	1	26
45	cikel	75	3	2	31
46	cikel	75	4	0	39
47	cikel	75	4	1	42
48	cikel	75	4	2	0
49	cikel	75	4	3	6
50	cikel	75	5	0	50
51	cikel	75	5	1	3
52	cikel	75	5	2	3
53	cikel	75	5	3	14
54	cikel	75	5	4	6
55	cikel	75	1	0	74
56	cikel	75	2	0	26
57	cikel	75	2	1	47
58	cikel	75	3	0	10
59	cikel	75	3	1	31
60	cikel	75	3	2	31
61	cikel	75	4	0	30
62	cikel	75	4	1	26
63	cikel	75	4	2	15
64	cikel	75	4	3	0
65	cikel	75	5	0	6
66	cikel	75	5	1	28
67	cikel	75	5	2	14
68	cikel	75	5	3	2
69	cikel	75	5	4	25
70	cikel	75	2	0	6
71	cikel	75	2	1	67
72	cikel	75	3	0	6
73	cikel	75	3	1	30
74	cikel	75	3	2	36
75	cikel	75	4	0	41
76	cikel	75	4	1	2
77	cikel	75	4	2	32
78	cikel	75	4	3	14
79	cikel	75	5	0	30
80	cikel	75	5	1	4
81	cikel	75	5	2	6
82	cikel	75	5	3	2
83	cikel	75	5	4	29
84	cikel	75	6	0	6
85	cikel	75	6	1	21
86	cikel	75	6	2	29
87	cikel	75	6	3	6
88	cikel	75	6	4	7
89	cikel	75	6	5	6
90	cikel	75	2	0	48
91	cikel	75	2	1	26
92	cikel	75	3	0	30
93	cikel	75	3	1	0
94	cikel	75	3	2	42
95	cikel	75	4	0	42
96	cikel	75	4	1	37
97	cikel	75	4	2	6
98	cikel	75	4	3	37
99	cikel	75	5	0	14
100	cikel	75	5	1	36
101	cikel	75	5	2	8
102	cikel	75	5	3	15
103	cikel	75	5	4	8
104	cikel	75	6	0	45
105	cikel	75	6	1	3
106	cikel	75	6	2	2
107	cikel	75	6	3	6
108	cikel	75	6	4	6
109	cikel	75	6	5	11
110	cikel	75	2	0	43
111	cikel	75	2	1	30
112	cikel	75	3	0	42
113	cikel	75	3	1	16
114	cikel	75	3	2	16
115	cikel	75	4	0	29
116	cikel	75	4	1	32
117	cikel	75	4	2	26
118	cikel	75	4	3	6
119	cikel	75	5	0	6
120	cikel	75	5	1	14
121	cikel	75	5	2	36
122	cikel	75	5	3	30
123	cikel	75	5	4	2
124	cikel	75	6	0	31
125	cikel	75	6	1	18
126	cikel	75	6	2	2
127	cikel	75	6	3	2
128	cikel	75	6	4	30
129	cikel	75	6	5	10
130	cikel	75	7	0	11
131	cikel	75	7	1	2
132	cikel	75	7	2	10
133	cikel	75	7	3	0
134	cikel	75	7	4	4
135	cikel	75	7	5	6
136	cikel	75	7	6	44
137	cikel	75	2	0	31
138	cikel	75	2	1	42
139	cikel	75	3	0	14
140	cikel	75	3	1	42
141	cikel	75	3	2	16
142	cikel	75	4	0	30
143	cikel	75	4	1	36
144	cikel	75	4	2	14
145	cikel	75	4	3	2
146	cikel	75	5	0	14
147	cikel	75	5	1	7
148	cikel	75	5	2	30
149	cikel	75	5	3	6
150	cikel	75	5	4	14
151	cikel	75	6	0	17
152	cikel	75	6	1	14
153	cikel	75	6	2	8
154	cikel	75	6	3	8
155	cikel	75	6	4	14
156	cikel	75	6	5	11
157	cikel	75	7	0	0
158	cikel	75	7	1	16
159	cikel	75	7	2	17
160	cikel	75	7	3	15
161	cikel	75	7	4	15
162	cikel	75	7	5	13
163	cikel	75	7	6	11
164	cikel	75	2	0	59
165	cikel	75	2	1	14
166	cikel	75	3	0	15
167	cikel	75	3	1	11
168	cikel	75	3	2	47
169	cikel	75	4	0	16
170	cikel	75	4	1	28
171	cikel	75	4	2	16
172	cikel	75	4	3	16
173	cikel	75	5	0	0
