ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	cikel	100	1	0	99
1	cikel	100	1	0	99
2	cikel	100	1	0	99
3	cikel	100	2	0	14
4	cikel	100	2	1	92
5	cikel	100	1	0	99
6	cikel	100	2	0	36
7	cikel	100	2	1	63
8	cikel	100	1	0	99
9	cikel	100	2	0	6
10	cikel	100	2	1	92
11	cikel	100	3	0	76
12	cikel	100	3	1	19
13	cikel	100	3	2	2
14	cikel	100	1	0	99
15	cikel	100	2	0	6
16	cikel	100	2	1	92
17	cikel	100	3	0	35
18	cikel	100	3	1	35
19	cikel	100	3	2	62
20	cikel	100	1	0	99
21	cikel	100	2	0	79
22	cikel	100	2	1	19
23	cikel	100	3	0	19
24	cikel	100	3	1	72
25	cikel	100	3	2	30
26	cikel	100	4	0	16
27	cikel	100	4	1	61
28	cikel	100	4	2	19
29	cikel	100	4	3	61
30	cikel	100	1	0	99
31	cikel	100	2	0	84
32	cikel	100	2	1	14
33	cikel	100	3	0	69
34	cikel	100	3	1	15
35	cikel	100	3	2	15
36	cikel	100	4	0	14
37	cikel	100	4	1	36
38	cikel	100	4	2	33
39	cikel	100	4	3	30
40	cikel	100	1	0	99
41	cikel	100	2	0	68
42	cikel	100	2	1	68
43	cikel	100	3	0	30
44	cikel	100	3	1	30
45	cikel	100	3	2	69
46	cikel	100	4	0	35
47	cikel	100	4	1	41
48	cikel	100	4	2	14
49	cikel	100	4	3	14
50	cikel	100	5	0	31
51	cikel	100	5	1	16
52	cikel	100	5	2	16
53	cikel	100	5	3	30
54	cikel	100	5	4	11
55	cikel	100	1	0	99
56	cikel	100	2	0	36
57	cikel	100	2	1	62
58	cikel	100	3	0	63
59	cikel	100	3	1	29
60	cikel	100	3	2	29
61	cikel	100	4	0	45
62	cikel	100	4	1	48
63	cikel	100	4	2	36
64	cikel	100	4	3	2
65	cikel	100	5	0	6
66	cikel	100	5	1	0
67	cikel	100	5	2	14
68	cikel	100	5	3	78
69	cikel	100	5	4	13
70	cikel	100	2	0	14
71	cikel	100	2	1	84
72	cikel	100	3	0	64
73	cikel	100	3	1	35
74	cikel	100	3	2	14
75	cikel	100	4	0	30
76	cikel	100	4	1	29
77	cikel	100	4	2	6
78	cikel	100	4	3	31
79	cikel	100	5	0	53
80	cikel	100	5	1	15
