ID	tip_grafa	stevilo_vseh_vozlisc	stevilo_sredisc	V_celica_id_vozlisce	V_celica_moc
0	cikel	8	1	0	7
1	cikel	8	1	0	7
2	cikel	8	1	0	7
3	cikel	8	2	0	3
4	cikel	8	2	1	3
5	cikel	8	1	0	7
6	cikel	8	2	0	3
7	cikel	8	2	1	3
8	cikel	8	1	0	7
9	cikel	8	2	0	3
10	cikel	8	2	1	4
11	cikel	8	3	0	0
12	cikel	8	3	1	3
13	cikel	8	3	2	3
14	cikel	8	1	0	7
15	cikel	8	2	0	3
16	cikel	8	2	1	6
17	cikel	8	3	0	2
18	cikel	8	3	1	1
19	cikel	8	3	2	4
20	cikel	8	1	0	7
21	cikel	8	2	0	0
22	cikel	8	2	1	6
23	cikel	8	3	0	3
24	cikel	8	3	1	1
25	cikel	8	3	2	3
26	cikel	8	4	0	3
27	cikel	8	4	1	2
28	cikel	8	4	2	0
29	cikel	8	4	3	3
